,explained_event_id,original_prediction,counterfactual_prediction,achieves_counterfactual_explanation,cf_example_event_ids,cf_example_absolute_importances,cf_example_raw_importances,oracle_calls,candidate_size,candidates,init_duration,oracle_call_duration,explanation_duration,total_duration,prediction_explanation_events_only
10,13275,0.14223383367061615,-0.16089364886283875,True,[13249],[0.30312748],[0.30312748],63,64,"[13170 13171 13172 13173 13175 13177 13178 13180 13181 13182 13183 13186
 13187 13188 13192 13194 13195 13196 13202 13204 13205 13206 13209 13211
 13213 13216 13220 13221 13222 13223 13225 13227 13228 13229 13233 13234
 13237 13239 13240 13242 13243 13244 13245 13246 13247 13248 13249 13254
 13255 13256 13257 13258 13259 13261 13263 13264 13265 13267 13268 13269
 13270 13271 13272 13275]",4658936120,7346599273,17683309,7364282582,-0.8643138408660889
11,13515,2.439748764038086,0.7392151355743408,False,[13496 13492 13453 13486 13446],[1.08846831 0.55768019 0.01365763 0.03897291 0.00175458],[1.08846831 1.6461485  1.65980613 1.69877905 1.70053363],113,64,"[13446 13447 13448 13449 13450 13451 13452 13453 13454 13456 13457 13458
 13459 13461 13462 13463 13464 13465 13466 13467 13469 13470 13471 13472
 13473 13474 13475 13476 13477 13478 13479 13480 13482 13483 13485 13486
 13487 13488 13489 13490 13491 13492 13493 13494 13495 13496 13497 13498
 13500 13501 13502 13503 13504 13505 13506 13507 13508 13509 13510 13511
 13512 13513 13514 13515]",4576632620,11642393652,28414582,11670808234,1.639994502067566
12,13560,6.286525249481201,5.501267433166504,False,[13540 13533],[0.39691687 0.38834095],[0.39691687 0.78525782],83,64,"[13494 13495 13496 13497 13498 13500 13501 13502 13503 13504 13505 13506
 13507 13508 13509 13510 13511 13512 13513 13514 13515 13517 13518 13519
 13520 13521 13522 13523 13524 13525 13526 13527 13528 13529 13530 13531
 13532 13533 13534 13535 13536 13537 13538 13539 13540 13541 13542 13543
 13544 13545 13546 13547 13548 13549 13550 13551 13552 13553 13554 13556
 13557 13558 13559 13560]",4725401353,8852975962,22393895,8875369857,7.610198497772217
13,13818,5.898544788360596,5.763819217681885,False,[13740 13741 13736 13732],[0.13278294 0.00022411 0.00095654 0.00076199],[0.13278294 0.13300705 0.13396358 0.13472557],103,64,"[13730 13731 13732 13733 13736 13740 13741 13745 13746 13747 13748 13749
 13751 13752 13753 13755 13756 13757 13760 13761 13762 13763 13764 13765
 13767 13768 13769 13770 13771 13772 13773 13775 13776 13777 13780 13781
 13782 13783 13784 13785 13787 13788 13790 13791 13792 13793 13794 13795
 13796 13797 13798 13800 13801 13804 13805 13807 13809 13810 13811 13813
 13814 13815 13816 13818]",4689478117,10808627088,25810560,10834437648,-0.8643138408660889
14,13919,6.2975335121154785,6.025933265686035,False,[13855],[0.27160025],[0.27160025],73,64,"[13851 13852 13853 13854 13855 13856 13857 13858 13859 13860 13861 13862
 13863 13864 13865 13866 13867 13868 13869 13870 13871 13872 13873 13875
 13876 13877 13878 13879 13880 13881 13882 13883 13885 13886 13887 13888
 13889 13890 13891 13892 13893 13894 13895 13896 13897 13898 13899 13900
 13901 13902 13903 13904 13908 13909 13910 13911 13912 13913 13914 13915
 13916 13917 13918 13919]",4675063773,7765900768,19837440,7785738208,-0.8643138408660889
15,14083,1.0603383779525757,0.34651440382003784,False,[14082 14079],[0.61335915 0.10046482],[0.61335915 0.71382397],83,64,"[13996 13997 13998 13999 14001 14002 14003 14006 14008 14009 14010 14011
 14012 14013 14014 14015 14016 14018 14020 14021 14022 14023 14024 14025
 14026 14027 14028 14029 14030 14031 14032 14036 14037 14038 14039 14040
 14043 14046 14048 14049 14050 14051 14052 14053 14054 14059 14061 14062
 14065 14067 14068 14069 14071 14072 14074 14075 14076 14077 14078 14079
 14080 14081 14082 14083]",4892448006,9082071579,22506036,9104577615,0.7914698123931885
16,14120,2.5632920265197754,1.491381049156189,False,[14116 14117],[0.508883   0.56302798],[0.508883   1.07191098],83,64,"[14024 14025 14026 14027 14028 14029 14032 14033 14036 14037 14038 14039
 14040 14041 14042 14043 14044 14046 14047 14048 14049 14050 14051 14052
 14053 14054 14057 14059 14061 14062 14065 14067 14071 14075 14076 14078
 14080 14081 14082 14085 14086 14087 14090 14091 14096 14097 14099 14100
 14101 14102 14103 14105 14107 14108 14110 14111 14112 14113 14114 14115
 14116 14117 14119 14120]",4467333522,8989309955,22126402,9011436357,1.9721759557724
17,14201,1.713100552558899,1.4484878778457642,False,[14146],[0.26461267],[0.26461267],73,64,"[14132 14133 14135 14136 14137 14138 14139 14140 14141 14142 14143 14144
 14146 14147 14148 14149 14150 14151 14152 14153 14155 14156 14157 14158
 14159 14160 14161 14162 14163 14164 14165 14167 14168 14169 14170 14171
 14172 14173 14174 14175 14176 14177 14178 14179 14180 14182 14183 14184
 14185 14186 14187 14188 14189 14190 14191 14192 14193 14194 14196 14197
 14198 14199 14200 14201]",4958508794,8134235370,20462025,8154697395,-0.8643138408660889
18,14242,3.2417633533477783,1.1627962589263916,False,[14234 14158 14213 14224 14163],"[1.69953310e+00 1.11804485e-01 9.57053900e-02 1.71683908e-01
 2.40206718e-04]",[1.6995331  1.81133759 1.90704298 2.07872689 2.07896709],113,64,"[14151 14152 14155 14156 14157 14158 14160 14161 14162 14163 14164 14165
 14167 14168 14169 14170 14171 14172 14173 14174 14175 14177 14178 14180
 14182 14183 14184 14185 14186 14187 14188 14189 14193 14195 14196 14201
 14202 14203 14204 14205 14206 14207 14209 14210 14212 14213 14214 14215
 14216 14217 14218 14220 14222 14223 14224 14225 14226 14227 14234 14235
 14236 14237 14241 14242]",4368388477,11660489184,27892733,11688381917,4.521261215209961
19,14376,0.9119689464569092,0.6475037336349487,False,[14333],[0.26446521],[0.26446521],73,64,"[14281 14282 14283 14284 14286 14288 14290 14291 14294 14296 14298 14300
 14301 14303 14306 14310 14311 14314 14315 14316 14317 14319 14320 14321
 14322 14323 14324 14325 14326 14330 14332 14333 14334 14335 14336 14337
 14338 14339 14341 14342 14345 14347 14349 14350 14352 14354 14355 14356
 14357 14358 14359 14360 14361 14362 14363 14364 14365 14366 14368 14370
 14371 14372 14373 14376]",4632693845,7963446773,20340059,7983786832,0.5385925769805908
20,14437,4.278768062591553,0.6839706897735596,False,[14433 14432 14434 14435 14436],[0.47714758 0.79140949 0.16329622 0.25045204 1.91249204],[0.47714758 1.26855707 1.43185329 1.68230534 3.59479737],113,64,"[14332 14333 14334 14335 14336 14339 14345 14347 14349 14353 14355 14356
 14362 14363 14364 14365 14366 14368 14371 14372 14376 14378 14379 14380
 14381 14382 14386 14390 14391 14392 14393 14394 14396 14399 14401 14403
 14404 14405 14407 14409 14410 14411 14412 14414 14416 14417 14418 14419
 14420 14421 14422 14425 14426 14427 14428 14429 14430 14431 14432 14433
 14434 14435 14436 14437]",4542809317,11824473888,26669443,11851143331,5.181607246398926
21,14791,0.9119691848754883,0.8729071617126465,False,[14754],[0.03906202],[0.03906202],73,64,"[14720 14721 14722 14723 14724 14725 14726 14727 14728 14729 14730 14731
 14732 14733 14734 14735 14736 14737 14738 14739 14740 14741 14742 14744
 14745 14747 14748 14750 14751 14752 14754 14755 14756 14758 14759 14760
 14761 14762 14763 14764 14766 14767 14768 14769 14770 14772 14774 14775
 14776 14777 14778 14779 14780 14781 14782 14783 14784 14785 14786 14787
 14788 14789 14790 14791]",4466504794,7522500663,19209100,7541709763,-0.8643138408660889
22,14792,2.213914394378662,1.3495022058486938,False,[14791 14732],[0.67287314 0.19153905],[0.67287314 0.86441219],83,64,"[14720 14721 14722 14723 14724 14725 14726 14727 14728 14729 14730 14731
 14732 14733 14735 14736 14737 14738 14739 14740 14741 14742 14744 14745
 14747 14748 14749 14750 14751 14752 14753 14754 14755 14756 14758 14759
 14760 14762 14763 14764 14766 14767 14768 14769 14770 14771 14772 14774
 14775 14777 14779 14780 14781 14782 14783 14784 14785 14786 14787 14788
 14789 14790 14791 14792]",3883078288,8322456594,20568448,8343025042,3.8021037578582764
23,15040,2.6308562755584717,1.632270097732544,False,[15012 14996 15018 14995],[0.89188695 0.08064234 0.00951111 0.01654577],[0.89188695 0.97252929 0.98204041 0.99858618],103,64,"[14966 14967 14968 14969 14970 14971 14972 14973 14976 14977 14978 14981
 14982 14983 14984 14986 14987 14988 14989 14990 14992 14994 14995 14996
 14997 14999 15000 15002 15003 15004 15005 15006 15007 15008 15009 15010
 15012 15013 15014 15015 15016 15017 15018 15019 15020 15021 15022 15024
 15025 15026 15027 15028 15029 15030 15031 15032 15033 15034 15035 15036
 15037 15038 15039 15040]",4431588183,10411239459,24980379,10436219838,2.523494005203247
24,15065,5.831311225891113,4.091155052185059,False,[15060 15046 15042 15056 15052],[0.88897276 0.26997852 0.17650747 0.29703951 0.10765791],[0.88897276 1.15895128 1.33545876 1.63249826 1.74015617],113,64,"[14994 14995 14996 14997 14998 15000 15001 15002 15008 15009 15011 15012
 15013 15014 15015 15016 15017 15018 15019 15020 15021 15022 15024 15025
 15026 15027 15028 15029 15030 15031 15032 15033 15034 15035 15036 15037
 15038 15039 15040 15041 15042 15043 15044 15045 15046 15047 15048 15049
 15050 15051 15052 15053 15054 15055 15056 15057 15058 15059 15060 15061
 15062 15063 15064 15065]",4541956834,11651156546,28522529,11679679075,6.871278285980225
25,15109,6.415970802307129,5.218317985534668,False,[15092 15091 15050 15095 15046 15076 15044 15045 15047],"[4.91497993e-01 1.81751728e-01 1.94820404e-01 1.92739964e-01
 9.09647942e-02 4.02522087e-02 5.62381744e-03 1.43051147e-06
 4.76837158e-07]","[0.49149799 0.67324972 0.86807013 1.06081009 1.15177488 1.19202709
 1.19765091 1.19765234 1.19765282]",153,64,"[15042 15043 15044 15045 15046 15047 15048 15049 15050 15051 15052 15053
 15054 15055 15056 15057 15058 15059 15060 15061 15062 15063 15064 15065
 15066 15067 15068 15069 15070 15072 15073 15074 15076 15077 15078 15079
 15080 15081 15082 15083 15084 15085 15086 15087 15089 15090 15091 15092
 15093 15094 15095 15096 15097 15098 15099 15100 15101 15102 15103 15105
 15106 15107 15108 15109]",4273857920,15373794438,36201153,15409995591,6.702043056488037
26,15198,5.438930988311768,0.18408851325511932,False,[15197],[5.25484248],[5.25484248],73,64,"[15132 15133 15134 15135 15136 15137 15138 15139 15140 15141 15142 15143
 15144 15145 15146 15147 15148 15149 15150 15151 15152 15153 15156 15157
 15158 15159 15160 15161 15162 15163 15164 15165 15166 15167 15168 15169
 15170 15171 15172 15173 15175 15176 15177 15178 15179 15180 15181 15182
 15183 15184 15185 15186 15187 15188 15189 15190 15191 15192 15193 15194
 15195 15196 15197 15198]",4334041542,7619514057,19306255,7638820312,6.483776092529297
27,15232,1.4367114305496216,1.3228801488876343,False,[15227],[0.11383128],[0.11383128],73,64,"[15098 15099 15101 15102 15104 15108 15111 15112 15117 15122 15123 15124
 15125 15127 15129 15130 15132 15133 15135 15137 15140 15142 15143 15145
 15147 15150 15152 15153 15157 15159 15161 15163 15165 15166 15167 15169
 15170 15171 15172 15175 15176 15177 15179 15180 15181 15184 15186 15190
 15201 15205 15206 15211 15213 15215 15216 15221 15222 15224 15225 15226
 15227 15228 15229 15232]",4697151340,8157975732,19156109,8177131841,-0.8643138408660889
28,15524,0.32662510871887207,-0.08351549506187439,True,[15459 15488 15489],[0.1339442  0.01175056 0.26444584],[0.1339442  0.14569476 0.4101406 ],83,64,"[15423 15424 15426 15428 15429 15430 15434 15437 15443 15447 15448 15449
 15451 15453 15454 15455 15456 15458 15459 15460 15461 15463 15464 15465
 15466 15468 15470 15473 15474 15475 15476 15478 15479 15480 15481 15483
 15488 15489 15490 15491 15492 15494 15498 15500 15501 15502 15504 15505
 15506 15507 15508 15509 15511 15512 15513 15514 15516 15517 15518 15520
 15521 15522 15523 15524]",4645848997,9042241023,21226801,9063467824,0.943885326385498
29,15820,5.020155429840088,3.705674171447754,False,[15801 15799 15817 15802 15806],[0.81312704 0.18846226 0.1414876  0.11687255 0.05453181],[0.81312704 1.0015893  1.1430769  1.25994945 1.31448126],113,64,"[15737 15738 15739 15740 15741 15742 15743 15744 15747 15748 15760 15762
 15763 15764 15765 15766 15768 15770 15772 15773 15774 15775 15776 15777
 15778 15779 15780 15781 15782 15783 15784 15785 15786 15787 15788 15789
 15790 15793 15794 15795 15796 15797 15798 15799 15800 15801 15802 15803
 15805 15806 15807 15808 15809 15810 15811 15812 15813 15814 15815 15816
 15817 15818 15819 15820]",4268476903,11596732203,27258213,11623990416,5.3701910972595215
30,15970,3.1268787384033203,-0.24821607768535614,True,[15964],[3.37509482],[3.37509482],63,64,"[15846 15847 15850 15851 15852 15856 15857 15858 15861 15865 15867 15872
 15874 15875 15876 15877 15879 15880 15881 15882 15883 15885 15886 15887
 15889 15891 15893 15895 15896 15897 15898 15899 15900 15901 15902 15903
 15904 15905 15906 15907 15910 15911 15912 15914 15917 15919 15922 15927
 15930 15935 15941 15943 15946 15951 15953 15955 15956 15957 15960 15962
 15963 15964 15969 15970]",4404885297,7110811469,17527392,7128338861,3.694365978240967
31,16082,5.489714622497559,4.508108615875244,False,[16010 16070],[0.32017803 0.66142797],[0.32017803 0.98160601],83,64,"[16009 16010 16011 16012 16013 16014 16015 16016 16017 16018 16019 16020
 16021 16022 16023 16025 16026 16027 16028 16029 16030 16031 16032 16033
 16034 16035 16036 16037 16038 16039 16040 16041 16042 16043 16044 16046
 16047 16048 16049 16050 16051 16052 16053 16056 16057 16058 16061 16062
 16063 16064 16065 16066 16067 16069 16070 16072 16073 16074 16076 16078
 16079 16080 16081 16082]",4420849621,8685208348,21249825,8706458173,5.202370643615723
32,16288,0.7190939784049988,-0.0858578085899353,True,[16287 16147 16224 16130 16222 16279 16206],"[0.49671046 0.03312919 0.0289678  0.03698006 0.04134706 0.06110108
 0.10671614]","[0.49671046 0.52983965 0.55880745 0.59578751 0.63713457 0.69823565
 0.80495179]",123,64,"[16087 16089 16090 16091 16095 16096 16097 16098 16099 16105 16106 16107
 16108 16109 16112 16114 16115 16116 16117 16118 16120 16121 16123 16124
 16125 16127 16130 16133 16147 16165 16171 16173 16189 16195 16200 16205
 16206 16212 16217 16219 16221 16222 16223 16224 16226 16227 16229 16230
 16234 16236 16238 16250 16263 16275 16276 16279 16280 16281 16283 16284
 16285 16286 16287 16288]",5080221020,15564163403,29576553,15593739956,0.6620879769325256
33,16595,2.181006669998169,0.1333642303943634,False,[16582 16581 16566 16541],[1.75858188 0.18256499 0.08704816 0.01944742],[1.75858188 1.94114687 2.02819502 2.04764244],103,64,"[16525 16526 16527 16528 16530 16531 16534 16535 16536 16537 16538 16540
 16541 16542 16543 16544 16545 16546 16547 16548 16549 16550 16551 16552
 16553 16554 16555 16556 16557 16558 16559 16560 16561 16562 16563 16566
 16567 16568 16569 16570 16571 16573 16574 16575 16576 16577 16578 16579
 16580 16581 16582 16583 16584 16585 16586 16587 16588 16589 16590 16591
 16592 16593 16594 16595]",4302326537,10503825231,25780638,10529605869,2.0709776878356934
34,16716,3.5897860527038574,1.5098286867141724,False,[16711 16694 16702 16646 16645],"[1.58202744e+00 4.79581952e-01 1.39610767e-02 3.97622585e-03
 4.10676003e-04]",[1.58202744 2.06160939 2.07557046 2.07954669 2.07995737],113,64,"[16645 16646 16647 16648 16649 16650 16651 16652 16653 16654 16655 16656
 16657 16658 16659 16660 16662 16663 16664 16665 16666 16667 16668 16669
 16670 16671 16672 16673 16674 16675 16676 16677 16680 16682 16683 16684
 16685 16686 16688 16689 16690 16691 16692 16693 16694 16695 16696 16698
 16699 16700 16701 16702 16703 16704 16705 16706 16708 16710 16711 16712
 16713 16714 16715 16716]",4567553368,11586204222,27971849,11614176071,4.682499885559082
35,16720,4.781973838806152,2.0664756298065186,False,[16713 16717 16716 16692],[0.63955498 1.15760684 0.65086579 0.2674706 ],[0.63955498 1.79716182 2.44802761 2.71549821],103,64,"[16649 16650 16651 16652 16653 16654 16655 16656 16657 16658 16660 16662
 16663 16664 16665 16666 16667 16668 16669 16670 16671 16673 16674 16675
 16676 16677 16680 16682 16683 16684 16685 16686 16688 16689 16690 16691
 16692 16693 16694 16695 16696 16698 16699 16700 16701 16702 16703 16704
 16705 16706 16707 16708 16709 16710 16711 16712 16713 16714 16715 16716
 16717 16718 16719 16720]",4704485752,10888376580,26101772,10914478352,6.30810546875
36,16828,5.803234100341797,-0.3953663408756256,True,[16822 16824 16805],[1.51179028 3.12475157 1.5620586 ],[1.51179028 4.63654184 6.19860044],83,64,"[16756 16757 16758 16759 16760 16761 16762 16764 16765 16766 16768 16769
 16771 16772 16774 16775 16776 16777 16778 16779 16780 16781 16782 16783
 16784 16785 16786 16787 16788 16789 16790 16791 16792 16793 16795 16796
 16797 16798 16799 16800 16802 16803 16804 16805 16807 16809 16810 16811
 16812 16813 16814 16815 16816 16817 16818 16820 16821 16822 16823 16824
 16825 16826 16827 16828]",4792975292,9368448815,23344360,9391793175,6.138800144195557
37,16855,5.021216869354248,3.298422336578369,False,[16852 16838 16849 16847 16835 16799 16821 16842 16840 16800],"[0.44807529 0.35800838 0.12139225 0.17451334 0.34191895 0.07236981
 0.04566479 0.07108021 0.08317661 0.0065949 ]","[0.44807529 0.80608368 0.92747593 1.10198927 1.44390821 1.51627803
 1.56194282 1.63302302 1.71619964 1.72279453]",163,64,"[16792 16793 16794 16795 16796 16797 16798 16799 16800 16801 16802 16803
 16804 16805 16806 16807 16808 16809 16810 16811 16812 16813 16814 16815
 16816 16817 16818 16819 16820 16821 16822 16823 16824 16825 16826 16827
 16828 16829 16830 16831 16832 16833 16834 16835 16836 16837 16838 16839
 16840 16841 16842 16843 16844 16845 16846 16847 16848 16849 16850 16851
 16852 16853 16854 16855]",4657106218,16184757085,39699488,16224456573,4.259484767913818
38,17447,1.0150221586227417,0.4578949213027954,False,[17411],[0.55712724],[0.55712724],73,64,"[17347 17348 17349 17352 17353 17355 17356 17357 17358 17359 17360 17361
 17363 17364 17366 17367 17369 17372 17375 17378 17380 17382 17383 17385
 17386 17387 17388 17389 17392 17393 17394 17395 17397 17398 17399 17402
 17406 17407 17408 17409 17411 17412 17414 17415 17416 17418 17419 17420
 17421 17422 17423 17424 17425 17426 17428 17429 17431 17435 17436 17437
 17439 17443 17445 17447]",4402017101,8017581906,19137704,8036719610,1.2189847230911255
39,17507,6.801826000213623,6.259232997894287,False,[17454],[0.542593],[0.542593],73,64,"[17443 17444 17445 17446 17447 17448 17449 17450 17451 17452 17453 17454
 17455 17456 17457 17458 17459 17460 17461 17462 17463 17464 17465 17466
 17467 17469 17470 17471 17472 17473 17474 17475 17476 17477 17478 17479
 17480 17481 17482 17483 17484 17485 17486 17487 17488 17489 17490 17491
 17492 17493 17494 17495 17496 17497 17498 17499 17500 17501 17502 17503
 17504 17505 17506 17507]",4414221505,7825977651,20927714,7846905365,4.042430877685547
40,17538,6.887454509735107,6.406661510467529,False,[17522],[0.480793],[0.480793],73,64,"[17474 17475 17476 17477 17478 17479 17480 17481 17482 17483 17484 17485
 17486 17487 17488 17489 17490 17491 17492 17493 17494 17495 17496 17497
 17498 17499 17500 17501 17502 17503 17504 17505 17506 17507 17508 17509
 17510 17511 17512 17513 17514 17515 17516 17517 17518 17519 17520 17521
 17522 17523 17524 17525 17526 17527 17529 17530 17531 17532 17533 17534
 17535 17536 17537 17538]",3973916199,7461509444,19834032,7481343476,6.1114182472229
41,17567,6.741888046264648,5.968721389770508,False,[17553 17505 17514 17507],[0.39456844 0.17744493 0.17520809 0.02594519],[0.39456844 0.57201338 0.74722147 0.77316666],103,64,"[17499 17500 17501 17502 17503 17504 17505 17506 17507 17508 17509 17510
 17511 17512 17513 17514 17515 17516 17517 17518 17519 17520 17521 17522
 17523 17524 17525 17526 17527 17529 17530 17531 17532 17533 17534 17535
 17536 17537 17538 17540 17541 17542 17543 17544 17545 17546 17548 17550
 17551 17552 17553 17555 17556 17557 17558 17559 17560 17561 17562 17563
 17564 17565 17566 17567]",4282343520,10321299000,25480954,10346779954,5.952630043029785
42,17598,4.878331661224365,3.516160726547241,False,[17500 17521 17496],[1.35303211 0.00638223 0.0027566 ],[1.35303211 1.35941434 1.36217093],93,64,"[17491 17492 17494 17496 17497 17499 17500 17501 17502 17504 17506 17507
 17508 17509 17510 17511 17513 17514 17515 17519 17521 17522 17527 17529
 17530 17531 17532 17533 17534 17537 17538 17544 17545 17546 17548 17549
 17551 17553 17555 17556 17558 17560 17561 17562 17563 17564 17565 17567
 17568 17569 17570 17571 17572 17573 17577 17578 17579 17583 17587 17588
 17591 17592 17595 17598]",4411960088,9705809115,23102795,9728911910,2.6047372817993164
