,explained_event_id,original_prediction,counterfactual_prediction,achieves_counterfactual_explanation,cf_example_event_ids,cf_example_absolute_importances,cf_example_raw_importances,oracle_calls,candidate_size,candidates,cf_example_step,first_example_step,encountered_cf_examples,init_duration,oracle_call_duration,explanation_duration,total_duration,prediction_explanation_events_only
21,14478,-1.3767361640930176,-1.3547440767288208,False,[14431. 14398.],[0.01969993 0.00229216],[0.01969993 0.02199209],301,64,"[14398 14399 14401 14403 14404 14405 14407 14409 14410 14411 14412 14416
 14417 14418 14419 14420 14421 14422 14425 14426 14427 14428 14429 14431
 14432 14433 14434 14435 14436 14437 14438 14439 14440 14441 14443 14444
 14445 14446 14447 14448 14449 14450 14451 14452 14454 14455 14457 14458
 14459 14460 14462 14463 14464 14465 14466 14467 14468 14469 14470 14472
 14473 14476 14477 14478]",301,301,0,1168174,44450590431,554833269,45005423700,-0.8643138408660889
22,14652,-0.6516879200935364,-0.0772024393081665,False,[14649. 14408.],[0.29946837 0.27501711],[0.29946837 0.57448548],301,64,"[14308 14327 14331 14346 14351 14353 14355 14368 14372 14378 14381 14382
 14386 14395 14403 14406 14408 14409 14411 14418 14420 14421 14424 14425
 14426 14428 14429 14431 14433 14434 14439 14442 14447 14448 14451 14452
 14457 14458 14463 14465 14466 14467 14471 14497 14506 14519 14521 14528
 14534 14539 14540 14543 14595 14614 14615 14630 14638 14640 14641 14642
 14643 14647 14649 14652]",301,301,0,1012951,56856801521,637737226,57494538747,-1.5384801626205444
23,14753,-0.437505841255188,0.6994026899337769,True,[14749.],[1.13690853],[1.13690853],63,64,"[14681 14682 14683 14684 14685 14686 14687 14688 14690 14691 14694 14695
 14696 14697 14698 14699 14700 14701 14702 14703 14704 14705 14706 14708
 14710 14711 14712 14713 14714 14715 14716 14717 14718 14720 14722 14723
 14724 14725 14726 14727 14728 14729 14730 14731 14732 14733 14734 14735
 14736 14737 14738 14739 14740 14741 14742 14744 14745 14747 14748 14749
 14750 14751 14752 14753]",59,59,1,1030143,9647060102,76067704,9723127806,-1.5321695804595947
24,14886,-2.54685640335083,-2.303844690322876,False,[14885. 14697.],[0.24245787 0.00055385],[0.24245787 0.24301171],301,64,"[14697 14700 14701 14704 14708 14710 14711 14714 14717 14722 14726 14727
 14729 14731 14732 14734 14737 14738 14740 14746 14748 14750 14751 14752
 14757 14758 14759 14760 14764 14767 14769 14770 14775 14781 14790 14795
 14804 14813 14819 14822 14825 14826 14831 14833 14838 14839 14840 14841
 14843 14848 14851 14852 14855 14857 14858 14860 14865 14868 14870 14871
 14879 14881 14885 14886]",301,301,0,1024252,52052817413,592859189,52645676602,-0.8643138408660889
25,14972,-1.2863956689834595,-0.6183511018753052,False,[14967. 14909.],[0.6090855  0.05895907],[0.6090855  0.66804457],301,64,"[14901 14902 14903 14905 14908 14909 14912 14913 14914 14915 14916 14917
 14918 14919 14920 14921 14923 14924 14925 14927 14928 14929 14930 14931
 14932 14933 14934 14936 14937 14938 14939 14940 14941 14942 14943 14944
 14945 14946 14947 14948 14949 14950 14951 14952 14953 14954 14955 14956
 14957 14958 14959 14960 14961 14962 14963 14964 14965 14966 14967 14968
 14969 14970 14971 14972]",301,301,0,1156822,45698740105,613165677,46311905782,-0.8766419291496277
26,15106,-0.5974727272987366,-0.42907971143722534,False,[15086.],[0.16839302],[0.16839302],301,64,"[15036 15037 15038 15039 15040 15041 15042 15043 15044 15045 15046 15047
 15049 15050 15052 15053 15055 15056 15057 15058 15059 15060 15061 15062
 15063 15065 15066 15067 15069 15070 15072 15073 15074 15075 15076 15077
 15078 15079 15080 15081 15082 15083 15084 15085 15086 15088 15089 15090
 15091 15092 15093 15094 15095 15096 15097 15098 15099 15100 15101 15102
 15103 15104 15105 15106]",301,301,0,1072282,45701724543,543142810,46244867353,-1.8799935579299927
27,15191,-1.4123547077178955,0.8113762140274048,True,[15190.],[2.22373092],[2.22373092],63,64,"[15098 15099 15100 15101 15102 15103 15105 15107 15108 15109 15111 15112
 15113 15114 15116 15117 15118 15120 15121 15122 15123 15124 15126 15127
 15129 15130 15131 15132 15133 15134 15135 15136 15137 15138 15140 15143
 15144 15145 15147 15148 15150 15151 15152 15154 15155 15157 15159 15160
 15161 15162 15165 15166 15168 15169 15172 15173 15175 15178 15180 15186
 15188 15189 15190 15191]",62,62,1,1116866,9418387065,76141502,9494528567,-0.7988044023513794
28,15205,-0.8823319673538208,-0.8823319673538208,False,[],[],[],301,64,"[15090 15091 15092 15093 15094 15095 15097 15098 15099 15100 15101 15102
 15103 15105 15107 15108 15109 15111 15112 15113 15116 15117 15118 15119
 15120 15121 15122 15123 15124 15125 15126 15127 15129 15139 15140 15143
 15144 15145 15150 15152 15154 15155 15157 15159 15160 15161 15163 15165
 15168 15169 15170 15172 15175 15177 15178 15179 15180 15181 15186 15190
 15191 15194 15201 15205]",301,301,0,1010386,45716897013,529780539,46246677552,-0.8643138408660889
29,15314,-1.8274509906768799,-1.573819637298584,False,[15303.],[0.25363135],[0.25363135],301,64,"[15250 15251 15252 15253 15254 15255 15256 15257 15258 15259 15260 15261
 15262 15263 15264 15265 15266 15267 15268 15269 15270 15271 15273 15274
 15275 15276 15277 15278 15279 15280 15281 15282 15283 15284 15285 15286
 15287 15288 15289 15290 15291 15292 15293 15294 15295 15296 15297 15298
 15299 15300 15301 15302 15303 15304 15305 15306 15307 15308 15309 15310
 15311 15312 15313 15314]",301,301,0,994155,42035058269,513753669,42548811938,-1.6754730939865112
30,15372,-1.8638241291046143,-0.927210807800293,False,[15371. 15328.],[0.93548656 0.00112677],[0.93548656 0.93661332],301,64,"[15296 15297 15298 15299 15300 15301 15302 15303 15304 15305 15306 15307
 15308 15309 15310 15311 15312 15313 15314 15315 15317 15319 15320 15321
 15322 15323 15324 15325 15326 15327 15328 15329 15330 15331 15332 15333
 15334 15335 15336 15338 15339 15340 15341 15342 15343 15344 15346 15348
 15349 15351 15352 15355 15356 15357 15360 15361 15363 15364 15365 15366
 15369 15370 15371 15372]",301,301,0,1022655,44398109384,562321833,44960431217,-0.8877555131912231
31,15417,-1.9742305278778076,-0.9144114255905151,False,[15394. 15120. 15085. 15087.],[ 0.9317075  -0.00583005  0.          0.13394165],[0.9317075  0.92587745 0.92587745 1.0598191 ],301,64,"[15085 15087 15091 15092 15093 15095 15098 15100 15103 15107 15108 15109
 15113 15116 15118 15120 15123 15141 15145 15165 15169 15179 15180 15205
 15216 15225 15227 15228 15232 15236 15242 15248 15258 15266 15302 15321
 15323 15324 15328 15340 15341 15348 15349 15350 15353 15354 15371 15372
 15373 15382 15388 15389 15390 15391 15392 15393 15394 15401 15402 15403
 15405 15406 15407 15417]",301,301,0,1017515,54218232523,548017954,54766250477,1.1045159101486206
32,15500,-0.5677894353866577,0.03633783385157585,True,[15499.],[0.60412727],[0.60412727],63,64,"[15424 15426 15427 15428 15429 15430 15431 15432 15433 15434 15435 15436
 15437 15438 15439 15442 15443 15444 15446 15447 15448 15449 15451 15452
 15453 15454 15455 15456 15457 15458 15460 15462 15463 15464 15465 15466
 15467 15468 15469 15470 15471 15472 15473 15474 15475 15476 15477 15478
 15479 15480 15481 15482 15483 15484 15485 15486 15487 15488 15492 15495
 15497 15498 15499 15500]",62,62,1,1088253,9002155141,76272417,9078427558,-0.9219541549682617
33,15677,-1.1313740015029907,-0.3246693015098572,False,[15664. 15626. 15605. 15607. 15608. 15609. 15610.],"[ 6.00793302e-01  1.96629196e-01  8.94069672e-08 -2.63124704e-04
 -1.07869506e-03  0.00000000e+00  1.06239319e-02]","[0.6007933  0.7974225  0.79742259 0.79715946 0.79608077 0.79608077
 0.8067047 ]",301,64,"[15605 15607 15608 15609 15610 15611 15612 15613 15614 15615 15616 15617
 15619 15620 15621 15622 15623 15624 15625 15626 15627 15628 15630 15631
 15632 15634 15635 15637 15639 15640 15641 15642 15643 15644 15645 15646
 15648 15649 15650 15651 15652 15653 15654 15655 15656 15657 15658 15659
 15660 15661 15662 15663 15664 15665 15666 15667 15668 15669 15670 15671
 15672 15675 15676 15677]",301,301,0,978625,42569578713,556411176,43125989889,-1.938564658164978
34,15680,-0.9265263676643372,-0.8754239082336426,False,[15674.],[0.05110246],[0.05110246],301,64,"[15565 15566 15567 15568 15569 15570 15571 15572 15574 15575 15576 15577
 15578 15580 15582 15583 15587 15588 15589 15592 15593 15594 15595 15598
 15599 15601 15602 15603 15607 15608 15610 15611 15613 15614 15620 15622
 15623 15625 15626 15627 15631 15633 15635 15641 15642 15644 15649 15650
 15654 15655 15657 15659 15662 15663 15666 15667 15670 15673 15674 15675
 15677 15678 15679 15680]",301,301,0,985699,43549272844,505114890,44054387734,-1.897861123085022
35,15811,-0.9251474142074585,-0.16692760586738586,False,"[15806. 15750. 15738. 15739. 15740. 15742. 15746. 15747. 15748. 15749.
 15751. 15752. 15753. 15754. 15755. 15756. 15757. 15758. 15759. 15760.
 15762. 15763.]","[ 7.33532384e-01  3.00090015e-03 -8.54821503e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.98882139e-03
  0.00000000e+00 -2.34884173e-02  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -2.54091620e-03 -2.98023224e-08
 -5.18932939e-04  0.00000000e+00  8.27804208e-03  1.32341683e-03
  1.51117742e-02  3.80586237e-02]","[0.73353238 0.73653328 0.72798507 0.72798507 0.72798507 0.72798507
 0.72798507 0.72199625 0.72199625 0.69850783 0.69850783 0.69850783
 0.69850783 0.69850783 0.69596691 0.69596688 0.69544795 0.69544795
 0.70372599 0.70504941 0.72016118 0.75821981]",301,64,"[15738 15739 15740 15742 15746 15747 15748 15749 15750 15751 15752 15753
 15754 15755 15756 15757 15758 15759 15760 15762 15763 15764 15768 15769
 15770 15772 15773 15774 15775 15776 15777 15778 15779 15780 15781 15782
 15783 15784 15785 15786 15787 15788 15789 15790 15792 15793 15794 15795
 15796 15797 15798 15799 15800 15801 15802 15803 15804 15805 15806 15807
 15808 15809 15810 15811]",301,301,0,1000106,38829726376,3855726580,42685452956,-0.8643138408660889
36,15980,-0.42795494198799133,0.03532881662249565,True,[15978. 15930.],[0.41686095 0.04642281],[0.41686095 0.46328376],301,64,"[15903 15904 15905 15906 15907 15908 15910 15911 15912 15914 15917 15918
 15919 15921 15922 15923 15924 15925 15926 15928 15929 15930 15931 15933
 15934 15935 15936 15937 15938 15939 15940 15942 15944 15945 15946 15947
 15948 15949 15950 15951 15952 15953 15954 15955 15956 15957 15958 15959
 15960 15961 15962 15963 15964 15965 15966 15967 15968 15969 15970 15973
 15975 15978 15979 15980]",270,78,7,995397,40358167768,1933153942,42291321710,-0.8149787783622742
37,16212,-0.46879392862319946,-0.02919572964310646,False,[16210. 16136. 16114. 16115. 16116. 16117. 16118.],"[ 0.33901204  0.00242186 -0.01177141 -0.01432201 -0.01433918  0.04436339
  0.09423351]","[0.33901204 0.3414339  0.32966249 0.31534047 0.3010013  0.34536469
 0.4395982 ]",301,64,"[16114 16115 16116 16117 16118 16120 16121 16122 16123 16124 16125 16127
 16129 16131 16132 16133 16134 16136 16137 16138 16139 16141 16142 16144
 16145 16146 16148 16150 16151 16152 16154 16157 16158 16159 16160 16163
 16164 16167 16168 16170 16172 16173 16174 16175 16176 16177 16178 16179
 16180 16181 16182 16186 16189 16190 16193 16194 16195 16198 16199 16208
 16209 16210 16211 16212]",301,301,0,975590,41887694078,821955358,42709649436,-0.6838585734367371
38,16269,-0.8421449065208435,-0.34481489658355713,False,[16267. 16205. 16171. 16174.],[0.49607772 0.         0.         0.00125229],[0.49607772 0.49607772 0.49607772 0.49733001],301,64,"[16171 16174 16176 16177 16178 16179 16180 16181 16182 16183 16184 16185
 16186 16187 16189 16190 16191 16193 16194 16195 16196 16198 16199 16202
 16204 16205 16206 16207 16208 16210 16211 16212 16213 16215 16217 16218
 16219 16220 16223 16224 16230 16234 16235 16236 16237 16245 16250 16251
 16252 16253 16254 16255 16256 16257 16258 16260 16261 16262 16263 16264
 16265 16266 16267 16269]",301,301,0,968987,43254587380,625887424,43880474804,-0.9971848726272583
39,16394,-0.7519010305404663,-0.5344841480255127,False,[16314. 16263. 16262.],[0.1467247  0.00048041 0.07021177],[0.1467247  0.14720511 0.21741688],301,64,"[16262 16263 16269 16276 16282 16289 16290 16293 16294 16295 16296 16298
 16301 16302 16309 16310 16311 16312 16313 16314 16315 16317 16318 16319
 16321 16323 16325 16326 16327 16334 16335 16336 16337 16338 16343 16344
 16346 16347 16349 16352 16357 16360 16363 16364 16366 16367 16368 16370
 16371 16373 16375 16377 16378 16379 16380 16381 16382 16384 16385 16387
 16388 16390 16391 16394]",301,301,0,986681,43027148942,612700474,43639849416,-0.9646708965301514
40,16397,-1.550965428352356,-1.0504199266433716,False,[16393. 16305. 16281.],[4.98050094e-01 2.25710869e-03 2.38299370e-04],[0.49805009 0.5003072  0.5005455 ],301,64,"[16281 16282 16289 16290 16291 16293 16294 16298 16302 16305 16309 16310
 16311 16312 16313 16314 16315 16316 16318 16319 16321 16322 16323 16324
 16325 16334 16335 16337 16338 16343 16344 16347 16349 16352 16354 16355
 16357 16358 16359 16360 16361 16363 16364 16366 16367 16368 16369 16371
 16373 16374 16377 16378 16380 16381 16382 16383 16384 16385 16386 16387
 16388 16393 16394 16397]",301,301,0,973827,41673119150,528166083,42201285233,2.235492706298828
41,16808,-1.5780504941940308,-1.3290461301803589,False,[16780.],[0.24900436],[0.24900436],301,64,"[16666 16670 16671 16672 16673 16674 16675 16682 16683 16684 16685 16686
 16687 16689 16690 16691 16698 16700 16703 16705 16710 16712 16714 16715
 16730 16732 16734 16740 16743 16748 16752 16757 16758 16761 16765 16768
 16769 16774 16775 16776 16778 16779 16780 16781 16782 16783 16785 16786
 16787 16789 16790 16791 16792 16793 16796 16798 16799 16800 16801 16802
 16803 16805 16807 16808]",301,301,0,991159,42510736644,497367436,43008104080,-0.9206025004386902
42,16874,-0.5768545866012573,0.41327568888664246,True,[16870.],[0.99013028],[0.99013028],63,64,"[16804 16805 16806 16807 16809 16810 16811 16813 16814 16815 16816 16817
 16818 16820 16821 16822 16823 16824 16825 16826 16827 16828 16829 16830
 16831 16832 16833 16834 16835 16836 16837 16838 16839 16840 16841 16842
 16843 16845 16847 16848 16849 16850 16851 16852 16853 16854 16855 16856
 16857 16858 16859 16860 16861 16862 16863 16864 16865 16866 16867 16868
 16869 16870 16872 16874]",61,61,1,1008512,8649193346,73133485,8722326831,-0.7576149106025696
43,16957,-2.207526683807373,-2.1141796112060547,False,[16914.],[0.09334707],[0.09334707],301,64,"[16888 16889 16890 16891 16892 16893 16894 16895 16896 16897 16898 16899
 16900 16901 16903 16904 16905 16907 16909 16910 16911 16912 16913 16914
 16915 16916 16917 16918 16919 16920 16921 16922 16923 16924 16925 16926
 16927 16928 16929 16930 16931 16932 16933 16934 16935 16936 16937 16939
 16940 16941 16942 16943 16945 16946 16947 16948 16949 16950 16951 16952
 16954 16955 16956 16957]",301,301,0,995688,40166924395,509217520,40676141915,-1.1417982578277588
