,explained_event_id,original_prediction,counterfactual_prediction,achieves_counterfactual_explanation,cf_example_event_ids,cf_example_absolute_importances,cf_example_raw_importances,oracle_calls,candidate_size,candidates,cf_example_step,first_example_step,encountered_cf_examples,init_duration,oracle_call_duration,explanation_duration,total_duration,prediction_explanation_events_only
12,13560,6.286525249481201,5.652503490447998,False,[13549 13540],[0.02547455 0.60854721],[0.02547455 0.63402176],301,64,"[13494 13495 13496 13497 13498 13500 13501 13502 13503 13504 13505 13506
 13507 13508 13509 13510 13511 13512 13513 13514 13515 13517 13518 13519
 13520 13521 13522 13523 13524 13525 13526 13527 13528 13529 13530 13531
 13532 13533 13534 13535 13536 13537 13538 13539 13540 13541 13542 13543
 13544 13545 13546 13547 13548 13549 13550 13551 13552 13553 13554 13556
 13557 13558 13559 13560]",301,301,0,651959,36037889713,436207527,36474097240,6.43244743347168
13,13818,5.898544788360596,5.8554253578186035,False,[13771],[0.04311943],[0.04311943],301,64,"[13730 13731 13732 13733 13736 13740 13741 13745 13746 13747 13748 13749
 13751 13752 13753 13755 13756 13757 13760 13761 13762 13763 13764 13765
 13767 13768 13769 13770 13771 13772 13773 13775 13776 13777 13780 13781
 13782 13783 13784 13785 13787 13788 13790 13791 13792 13793 13794 13795
 13796 13797 13798 13800 13801 13804 13805 13807 13809 13810 13811 13813
 13814 13815 13816 13818]",301,301,0,616654,35916279480,442148868,36358428348,4.346457481384277
14,13919,6.2975335121154785,5.9816131591796875,False,[13902 13899],[0.14640617 0.16951418],[0.14640617 0.31592035],301,64,"[13851 13852 13853 13854 13855 13856 13857 13858 13859 13860 13861 13862
 13863 13864 13865 13866 13867 13868 13869 13870 13871 13872 13873 13875
 13876 13877 13878 13879 13880 13881 13882 13883 13885 13886 13887 13888
 13889 13890 13891 13892 13893 13894 13895 13896 13897 13898 13899 13900
 13901 13902 13903 13904 13908 13909 13910 13911 13912 13913 13914 13915
 13916 13917 13918 13919]",301,301,0,631924,35988538156,435844123,36424382279,5.3053297996521
15,14083,1.0603383779525757,0.331332266330719,False,[14082 14076 14079 14027 14024 14061 14062 14067 14036 14081 14043],"[ 6.15597606e-01  6.37859106e-03  1.00956798e-01 -5.19424677e-04
  3.30957770e-03  0.00000000e+00  8.29935074e-04  0.00000000e+00
  0.00000000e+00 -1.37001276e-04  2.59003043e-03]","[0.61559761 0.6219762  0.72293299 0.72241357 0.72572315 0.72572315
 0.72655308 0.72655308 0.72655308 0.72641608 0.72900611]",301,64,"[13996 13997 13998 13999 14001 14002 14003 14006 14008 14009 14010 14011
 14012 14013 14014 14015 14016 14018 14020 14021 14022 14023 14024 14025
 14026 14027 14028 14029 14030 14031 14032 14036 14037 14038 14039 14040
 14043 14046 14048 14049 14050 14051 14052 14053 14054 14059 14061 14062
 14065 14067 14068 14069 14071 14072 14074 14075 14076 14077 14078 14079
 14080 14081 14082 14083]",301,301,0,617430,35981307115,476224667,36457531782,0.7914698123931885
16,14120,2.5632920265197754,1.491477131843567,False,[14117 14116],[0.36118031 0.71063459],[0.36118031 1.07181489],301,64,"[14024 14025 14026 14027 14028 14029 14032 14033 14036 14037 14038 14039
 14040 14041 14042 14043 14044 14046 14047 14048 14049 14050 14051 14052
 14053 14054 14057 14059 14061 14062 14065 14067 14071 14075 14076 14078
 14080 14081 14082 14085 14086 14087 14090 14091 14096 14097 14099 14100
 14101 14102 14103 14105 14107 14108 14110 14111 14112 14113 14114 14115
 14116 14117 14119 14120]",301,301,0,620944,36880096300,473488450,37353584750,1.9721759557724
17,14201,1.713100552558899,1.6701710224151611,False,[14152 14163],[0.01065612 0.03227341],[0.01065612 0.04292953],301,64,"[14132 14133 14135 14136 14137 14138 14139 14140 14141 14142 14143 14144
 14146 14147 14148 14149 14150 14151 14152 14153 14155 14156 14157 14158
 14159 14160 14161 14162 14163 14164 14165 14167 14168 14169 14170 14171
 14172 14173 14174 14175 14176 14177 14178 14179 14180 14182 14183 14184
 14185 14186 14187 14188 14189 14190 14191 14192 14193 14194 14196 14197
 14198 14199 14200 14201]",301,301,0,656621,35927571020,435145461,36362716481,-0.8643138408660889
0,14242,3.2417633533477783,1.281708836555481,False,[14234 14226 14173 14188 14213],"[ 1.72413111e+00 -3.39080095e-02  2.38418579e-07  0.00000000e+00
  2.69831181e-01]",[1.72413111 1.6902231  1.69022334 1.69022334 1.96005452],301,64,"[14151 14152 14155 14156 14157 14158 14160 14161 14162 14163 14164 14165
 14167 14168 14169 14170 14171 14172 14173 14174 14175 14177 14178 14180
 14182 14183 14184 14185 14186 14187 14188 14189 14193 14195 14196 14201
 14202 14203 14204 14205 14206 14207 14209 14210 14212 14213 14214 14215
 14216 14217 14218 14220 14222 14223 14224 14225 14226 14227 14234 14235
 14236 14237 14241 14242]",301,301,0,652443,34985216766,440670759,35425887525,4.305452823638916
1,14376,0.9119689464569092,0.2978771924972534,False,[14333 14362 14325 14358],[0.26446521 0.32295421 0.         0.02667233],[0.26446521 0.58741942 0.58741942 0.61409175],301,64,"[14281 14282 14283 14284 14286 14288 14290 14291 14294 14296 14298 14300
 14301 14303 14306 14310 14311 14314 14315 14316 14317 14319 14320 14321
 14322 14323 14324 14325 14326 14330 14332 14333 14334 14335 14336 14337
 14338 14339 14341 14342 14345 14347 14349 14350 14352 14354 14355 14356
 14357 14358 14359 14360 14361 14362 14363 14364 14365 14366 14368 14370
 14371 14372 14373 14376]",301,301,0,606532,36495774029,420387886,36916161915,0.9940922260284424
2,14437,4.278768062591553,3.034402847290039,False,[14432 14433 14418],[0.28536606 0.95610809 0.00289106],[0.28536606 1.24147415 1.24436522],301,64,"[14332 14333 14334 14335 14336 14339 14345 14347 14349 14353 14355 14356
 14362 14363 14364 14365 14366 14368 14371 14372 14376 14378 14379 14380
 14381 14382 14386 14390 14391 14392 14393 14394 14396 14399 14401 14403
 14404 14405 14407 14409 14410 14411 14412 14414 14416 14417 14418 14419
 14420 14421 14422 14425 14426 14427 14428 14429 14430 14431 14432 14433
 14434 14435 14436 14437]",301,301,0,594583,37336380943,396397229,37732778172,3.194918394088745
3,14791,0.9119691848754883,0.865936279296875,False,[14736 14754],[-0.02141935  0.06745225],[-0.02141935  0.04603291],301,64,"[14720 14721 14722 14723 14724 14725 14726 14727 14728 14729 14730 14731
 14732 14733 14734 14735 14736 14737 14738 14739 14740 14741 14742 14744
 14745 14747 14748 14750 14751 14752 14754 14755 14756 14758 14759 14760
 14761 14762 14763 14764 14766 14767 14768 14769 14770 14772 14774 14775
 14776 14777 14778 14779 14780 14781 14782 14783 14784 14785 14786 14787
 14788 14789 14790 14791]",301,301,0,615742,35986178183,390817763,36376995946,-0.8643138408660889
4,14792,2.213914394378662,1.0898494720458984,False,[14791 14771 14753 14783 14745],[0.658566   0.46467662 0.         0.         0.00082231],[0.658566   1.12324262 1.12324262 1.12324262 1.12406492],301,64,"[14720 14721 14722 14723 14724 14725 14726 14727 14728 14729 14730 14731
 14732 14733 14735 14736 14737 14738 14739 14740 14741 14742 14744 14745
 14747 14748 14749 14750 14751 14752 14753 14754 14755 14756 14758 14759
 14760 14762 14763 14764 14766 14767 14768 14769 14770 14771 14772 14774
 14775 14777 14779 14780 14781 14782 14783 14784 14785 14786 14787 14788
 14789 14790 14791 14792]",301,301,0,598953,36580819906,411169113,36991989019,4.153375625610352
5,15040,2.6308562755584717,1.6969507932662964,False,[15004 15012 15036 15033 15037],[0.00635171 0.88553524 0.01455915 0.         0.02745938],[0.00635171 0.89188695 0.9064461  0.9064461  0.93390548],301,64,"[14966 14967 14968 14969 14970 14971 14972 14973 14976 14977 14978 14981
 14982 14983 14984 14986 14987 14988 14989 14990 14992 14994 14995 14996
 14997 14999 15000 15002 15003 15004 15005 15006 15007 15008 15009 15010
 15012 15013 15014 15015 15016 15017 15018 15019 15020 15021 15022 15024
 15025 15026 15027 15028 15029 15030 15031 15032 15033 15034 15035 15036
 15037 15038 15039 15040]",301,301,0,630171,37027195416,405751950,37432947366,1.3424136638641357
6,15065,5.831311225891113,4.781240940093994,False,[15018 15060],[0.36331797 0.68675232],[0.36331797 1.05007029],301,64,"[14994 14995 14996 14997 14998 15000 15001 15002 15008 15009 15011 15012
 15013 15014 15015 15016 15017 15018 15019 15020 15021 15022 15024 15025
 15026 15027 15028 15029 15030 15031 15032 15033 15034 15035 15036 15037
 15038 15039 15040 15041 15042 15043 15044 15045 15046 15047 15048 15049
 15050 15051 15052 15053 15054 15055 15056 15057 15058 15059 15060 15061
 15062 15063 15064 15065]",301,301,0,611615,36588626088,394008295,36982634383,5.954432010650635
7,15109,6.415970802307129,5.924472808837891,False,[15067 15092],[-4.76837158e-07  4.91498470e-01],[-4.76837158e-07  4.91497993e-01],301,64,"[15042 15043 15044 15045 15046 15047 15048 15049 15050 15051 15052 15053
 15054 15055 15056 15057 15058 15059 15060 15061 15062 15063 15064 15065
 15066 15067 15068 15069 15070 15072 15073 15074 15076 15077 15078 15079
 15080 15081 15082 15083 15084 15085 15086 15087 15089 15090 15091 15092
 15093 15094 15095 15096 15097 15098 15099 15100 15101 15102 15103 15105
 15106 15107 15108 15109]",301,301,0,598465,36295464531,395489884,36690954415,5.006753921508789
8,15198,5.438930988311768,-0.13524000346660614,True,"[15197 15171 15193 15156 15150 15165 15151 15136 15163 15170 15134 15180
 15148 15178 15179 15137 15183 15149 15133 15181 15177 15190 15139 15138
 15195 15186 15152 15145 15187 15167 15166 15141 15192 15194]","[ 5.20819823e+00  0.00000000e+00  7.27307796e-03  0.00000000e+00
  0.00000000e+00 -1.70826912e-04 -1.78813934e-07  0.00000000e+00
  3.54617834e-04 -2.91067362e-03  0.00000000e+00  0.00000000e+00
  0.00000000e+00  8.64833593e-04  1.65656209e-03  2.98023224e-08
 -1.85909867e-03  0.00000000e+00  0.00000000e+00 -3.73432040e-03
  1.13463402e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00
  1.47794783e-02  3.35687101e-02  2.01320648e-03  0.00000000e+00
  2.14300752e-02 -1.78009272e-04 -1.44398212e-03 -2.22027302e-05
  9.86851193e-02  1.94531705e-01]","[5.20819823 5.20819823 5.21547131 5.21547131 5.21547131 5.21530049
 5.21530031 5.21530031 5.21565492 5.21274425 5.21274425 5.21274425
 5.21274425 5.21360908 5.21526565 5.21526568 5.21340658 5.21340658
 5.21340658 5.20967226 5.21080689 5.21080689 5.21080689 5.21080689
 5.22558637 5.25915508 5.26116829 5.26116829 5.28259836 5.28242035
 5.28097637 5.28095417 5.37963929 5.57417099]",301,64,"[15132 15133 15134 15135 15136 15137 15138 15139 15140 15141 15142 15143
 15144 15145 15146 15147 15148 15149 15150 15151 15152 15153 15156 15157
 15158 15159 15160 15161 15162 15163 15164 15165 15166 15167 15168 15169
 15170 15171 15172 15173 15175 15176 15177 15178 15179 15180 15181 15182
 15183 15184 15185 15186 15187 15188 15189 15190 15191 15192 15193 15194
 15195 15196 15197 15198]",274,82,2,603766,33742329270,820980390,34563309660,5.286102771759033
9,15232,1.4367114305496216,1.3041926622390747,False,[15221 15216],[0.10479259 0.02772617],[0.10479259 0.13251877],301,64,"[15098 15099 15101 15102 15104 15108 15111 15112 15117 15122 15123 15124
 15125 15127 15129 15130 15132 15133 15135 15137 15140 15142 15143 15145
 15147 15150 15152 15153 15157 15159 15161 15163 15165 15166 15167 15169
 15170 15171 15172 15175 15176 15177 15179 15180 15181 15184 15186 15190
 15201 15205 15206 15211 15213 15215 15216 15221 15222 15224 15225 15226
 15227 15228 15229 15232]",301,301,0,600728,39070458730,405920019,39476378749,-0.8643138408660889
10,15524,0.32662510871887207,0.2647937536239624,False,[15474 15489],[-0.01138258  0.07321393],[-0.01138258  0.06183136],301,64,"[15423 15424 15426 15428 15429 15430 15434 15437 15443 15447 15448 15449
 15451 15453 15454 15455 15456 15458 15459 15460 15461 15463 15464 15465
 15466 15468 15470 15473 15474 15475 15476 15478 15479 15480 15481 15483
 15488 15489 15490 15491 15492 15494 15498 15500 15501 15502 15504 15505
 15506 15507 15508 15509 15511 15512 15513 15514 15516 15517 15518 15520
 15521 15522 15523 15524]",301,301,0,604704,37704520998,407982227,38112503225,-0.6743563413619995
11,15820,5.020155429840088,4.135785102844238,False,[15776 15801 15806],[-0.00405979  0.81718683  0.07124329],[-0.00405979  0.81312704  0.88437033],301,64,"[15737 15738 15739 15740 15741 15742 15743 15744 15747 15748 15760 15762
 15763 15764 15765 15766 15768 15770 15772 15773 15774 15775 15776 15777
 15778 15779 15780 15781 15782 15783 15784 15785 15786 15787 15788 15789
 15790 15793 15794 15795 15796 15797 15798 15799 15800 15801 15802 15803
 15805 15806 15807 15808 15809 15810 15811 15812 15813 15814 15815 15816
 15817 15818 15819 15820]",301,301,0,598317,36627565195,407973457,37035538652,5.889153003692627
12,15970,3.1268787384033203,-0.22830291092395782,True,[15964],[3.35518165],[3.35518165],63,64,"[15846 15847 15850 15851 15852 15856 15857 15858 15861 15865 15867 15872
 15874 15875 15876 15877 15879 15880 15881 15882 15883 15885 15886 15887
 15889 15891 15893 15895 15896 15897 15898 15899 15900 15901 15902 15903
 15904 15905 15906 15907 15910 15911 15912 15914 15917 15919 15922 15927
 15930 15935 15941 15943 15946 15951 15953 15955 15956 15957 15960 15962
 15963 15964 15969 15970]",35,35,1,605129,8133134942,81515860,8214650802,3.694365978240967
13,16082,5.489714622497559,5.0573649406433105,False,[16070 16050],[0.33118677 0.10116291],[0.33118677 0.43234968],301,64,"[16009 16010 16011 16012 16013 16014 16015 16016 16017 16018 16019 16020
 16021 16022 16023 16025 16026 16027 16028 16029 16030 16031 16032 16033
 16034 16035 16036 16037 16038 16039 16040 16041 16042 16043 16044 16046
 16047 16048 16049 16050 16051 16052 16053 16056 16057 16058 16061 16062
 16063 16064 16065 16066 16067 16069 16070 16072 16073 16074 16076 16078
 16079 16080 16081 16082]",301,301,0,604968,36288527880,402706534,36691234414,5.545833587646484
14,16288,0.7190939784049988,-0.084659144282341,True,[16287 16147 16098 16107 16097 16123 16280 16133 16165 16236 16222 16279],"[ 0.46590179  0.21064087  0.          0.          0.          0.
  0.00939538  0.         -0.00655274  0.00980788  0.01685795  0.09770199]","[0.46590179 0.67654266 0.67654266 0.67654266 0.67654266 0.67654266
 0.68593803 0.68593803 0.67938529 0.68919318 0.70605113 0.80375312]",301,64,"[16087 16089 16090 16091 16095 16096 16097 16098 16099 16105 16106 16107
 16108 16109 16112 16114 16115 16116 16117 16118 16120 16121 16123 16124
 16125 16127 16130 16133 16147 16165 16171 16173 16189 16195 16200 16205
 16206 16212 16217 16219 16221 16222 16223 16224 16226 16227 16229 16230
 16234 16236 16238 16250 16263 16275 16276 16279 16280 16281 16283 16284
 16285 16286 16287 16288]",278,278,1,588293,45715920669,483083322,46199003991,1.1730965375900269
15,16595,2.181006669998169,0.07874488830566406,False,"[16541 16582 16579 16530 16569 16546 16586 16580 16535 16536 16528 16548
 16553 16573 16554 16527 16587 16589 16537 16566 16594 16558 16577 16568
 16583 16570 16556 16567]","[ 1.63686514e-01  1.72333345e+00 -1.10486150e-03  0.00000000e+00
  0.00000000e+00  1.04974762e-01 -5.07444143e-04 -2.93347239e-03
  5.44786453e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -6.95320964e-03 -5.36337495e-03  1.00734830e-02
 -1.39588118e-03 -8.22943449e-03  0.00000000e+00  2.73287296e-04
  1.03184044e-01  1.15878582e-02  2.61050463e-03  0.00000000e+00
  0.00000000e+00  3.20582092e-03  0.00000000e+00  3.71873379e-04]","[0.16368651 1.88701996 1.8859151  1.8859151  1.8859151  1.99088986
 1.99038242 1.98744895 1.99289681 1.99289681 1.99289681 1.99289681
 1.99289681 1.9859436  1.98058023 1.99065371 1.98925783 1.98102839
 1.98102839 1.98130168 2.08448572 2.09607358 2.09868409 2.09868409
 2.09868409 2.10188991 2.10188991 2.10226178]",301,64,"[16525 16526 16527 16528 16530 16531 16534 16535 16536 16537 16538 16540
 16541 16542 16543 16544 16545 16546 16547 16548 16549 16550 16551 16552
 16553 16554 16555 16556 16557 16558 16559 16560 16561 16562 16563 16566
 16567 16568 16569 16570 16571 16573 16574 16575 16576 16577 16578 16579
 16580 16581 16582 16583 16584 16585 16586 16587 16588 16589 16590 16591
 16592 16593 16594 16595]",301,301,0,607446,35388442993,685204793,36073647786,1.586760401725769
16,16716,3.5897860527038574,1.6511634588241577,False,[16699 16711 16708 16667 16652 16684 16691],"[ 0.01840687  1.47597051 -0.02006078  0.         -0.00724077  0.
  0.47154677]","[0.01840687 1.49437737 1.4743166  1.4743166  1.46707582 1.46707582
 1.93862259]",301,64,"[16645 16646 16647 16648 16649 16650 16651 16652 16653 16654 16655 16656
 16657 16658 16659 16660 16662 16663 16664 16665 16666 16667 16668 16669
 16670 16671 16672 16673 16674 16675 16676 16677 16680 16682 16683 16684
 16685 16686 16688 16689 16690 16691 16692 16693 16694 16695 16696 16698
 16699 16700 16701 16702 16703 16704 16705 16706 16708 16710 16711 16712
 16713 16714 16715 16716]",301,301,0,631892,37114488348,427227306,37541715654,4.515888690948486
17,16720,4.781973838806152,4.0709404945373535,False,[16677 16713],[0.11858702 0.59244633],[0.11858702 0.71103334],301,64,"[16649 16650 16651 16652 16653 16654 16655 16656 16657 16658 16660 16662
 16663 16664 16665 16666 16667 16668 16669 16670 16671 16673 16674 16675
 16676 16677 16680 16682 16683 16684 16685 16686 16688 16689 16690 16691
 16692 16693 16694 16695 16696 16698 16699 16700 16701 16702 16703 16704
 16705 16706 16707 16708 16709 16710 16711 16712 16713 16714 16715 16716
 16717 16718 16719 16720]",301,301,0,616333,36537062304,409484202,36946546506,4.582353591918945
18,16828,5.803234100341797,1.061652660369873,False,"[16824 16822 16780 16781 16769 16782 16823 16810 16816 16766 16787 16812
 16795 16758 16759 16825 16764 16792 16798 16789 16793 16790 16818 16800
 16821 16826 16756]","[ 8.19821835e-01  3.81473744e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.31368637e-04 -5.35596132e-01  0.00000000e+00
  2.59947777e-03  0.00000000e+00 -2.28881836e-04  0.00000000e+00
  2.38418579e-07  0.00000000e+00  0.00000000e+00  5.61100245e-01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.77213573e-02
  0.00000000e+00  0.00000000e+00  1.29449368e-03]","[0.81982183 4.63455927 4.63455927 4.63455927 4.63455927 4.63469064
 4.09909451 4.09909451 4.10169399 4.10169399 4.10146511 4.10146511
 4.10146534 4.10146534 4.10146534 4.66256559 4.66256559 4.66256559
 4.66256559 4.66256559 4.66256559 4.66256559 4.66256559 4.74028695
 4.74028695 4.74028695 4.74158144]",301,64,"[16756 16757 16758 16759 16760 16761 16762 16764 16765 16766 16768 16769
 16771 16772 16774 16775 16776 16777 16778 16779 16780 16781 16782 16783
 16784 16785 16786 16787 16788 16789 16790 16791 16792 16793 16795 16796
 16797 16798 16799 16800 16802 16803 16804 16805 16807 16809 16810 16811
 16812 16813 16814 16815 16816 16817 16818 16820 16821 16822 16823 16824
 16825 16826 16827 16828]",301,301,0,632354,36294074549,462727567,36756802116,5.173179626464844
19,16855,5.021216869354248,4.431333065032959,False,[16852 16835],[0.51981401 0.07006979],[0.51981401 0.5898838 ],301,64,"[16792 16793 16794 16795 16796 16797 16798 16799 16800 16801 16802 16803
 16804 16805 16806 16807 16808 16809 16810 16811 16812 16813 16814 16815
 16816 16817 16818 16819 16820 16821 16822 16823 16824 16825 16826 16827
 16828 16829 16830 16831 16832 16833 16834 16835 16836 16837 16838 16839
 16840 16841 16842 16843 16844 16845 16846 16847 16848 16849 16850 16851
 16852 16853 16854 16855]",301,301,0,603419,35155191720,427323673,35582515393,3.9858040809631348
