,explained_event_id,original_prediction,counterfactual_prediction,achieves_counterfactual_explanation,cf_example_event_ids,cf_example_absolute_importances,cf_example_raw_importances,oracle_calls,candidate_size,candidates,init_duration,oracle_call_duration,explanation_duration,total_duration,prediction_explanation_events_only
20,36431,8.025127410888672,6.809309005737305,False,[35276.],[1.21581841],[1.21581841],20,64,"[35261 35263 35269 35272 35273 35275 35276 35285 35299 35302 35304 35328
 35330 35354 35361 35386 35392 35401 35422 35429 35451 35457 35482 35515
 35559 35563 35566 35568 35582 35597 35607 35611 35612 35617 35619 35621
 35625 35633 35638 35643 35646 35671 35699 35709 35717 35744 35749 35787
 35790 35792 35857 35916 35922 35956 35963 35970 36094 36097 36245 36352
 36360 36420 36427 36431]",83586,5465700339,7740305,5473440644,3.583448648452759
21,36727,6.764506816864014,5.585590362548828,False,[ 3621.  9110. 16878. 25467.],[0.63368559 0.18780994 0.17677593 0.18064499],[0.63368559 0.82149553 0.99827147 1.17891645],50,26,"[ 3621  4397  4550  5023  8572  9110  9183 12415 12448 12469 16878 22133
 25467 25472 25473 25477 25498 25512 25518 25522 26580 29934 31946 32698
 36725 36727]",79412,17010806108,17580216,17028386324,5.8850789070129395
22,37319,6.528507709503174,6.170738220214844,False,[29896. 30694. 31029. 30138. 29996.],"[3.12999249e-01 3.58104706e-04 8.11100006e-04 4.34412956e-02
 1.59740448e-04]",[0.31299925 0.31335735 0.31416845 0.35760975 0.35776949],60,64,"[29896 29996 30132 30138 30382 30407 30484 30499 30520 30676 30694 31029
 31048 31165 31197 31319 31382 31411 31451 31489 31557 31606 32291 32512
 32615 32621 32899 32961 32980 33417 33563 33657 33793 33867 34058 34093
 34106 34387 34431 34586 34606 34755 35019 35061 35263 35501 35829 35848
 35890 35980 35991 36013 36305 36352 36516 36790 36868 36935 37033 37301
 37303 37307 37314 37319]",86322,18470911880,21063650,18491975530,-0.4409114718437195
23,37348,7.198355674743652,4.62039852142334,False,[33723.],[2.57795715],[2.57795715],20,64,"[33671 33676 33683 33686 33704 33713 33723 33726 33740 33902 33934 33953
 33968 33992 34031 34073 34130 34135 34153 34173 34193 34227 34231 34239
 34246 34250 34260 34267 34277 34289 34299 34360 34367 34381 34382 34386
 34407 34410 34427 34478 34795 34798 35533 35824 35941 35992 36070 36218
 36501 36589 36893 37017 37233 37245 37253 37254 37256 37258 37272 37280
 37291 37299 37323 37348]",81055,5764405514,7858130,5772263644,4.208416938781738
24,37352,2.278958559036255,0.48653644323349,False,[31564. 30143. 32063. 30499. 32292. 30407.],[1.10699868 0.43835944 0.08812195 0.06014872 0.06176209 0.03703123],[1.10699868 1.54535812 1.63348007 1.69362879 1.75539088 1.79242212],70,64,"[29740 29896 30143 30152 30407 30499 31483 31564 32063 32270 32292 32325
 32334 32336 32337 32400 32411 32421 32430 32486 32489 32713 32717 32744
 32748 32751 32752 32757 32769 32776 32789 32794 32799 32800 32810 32839
 32844 32846 32866 32869 32882 32885 32909 32912 32913 32925 32939 32941
 34504 34755 35501 35829 35902 35991 36321 36516 36750 36756 36876 37033
 37267 37312 37318 37352]",88332,21555988206,24521001,21580509207,0.583519458770752
25,37487,8.487646102905273,7.230754852294922,False,[37108.],[1.25689125],[1.25689125],20,64,"[37050 37051 37059 37063 37073 37077 37087 37094 37102 37108 37119 37126
 37169 37171 37174 37176 37198 37201 37208 37230 37232 37237 37244 37248
 37263 37265 37270 37271 37278 37283 37288 37289 37293 37296 37298 37300
 37305 37313 37324 37325 37330 37332 37333 37335 37339 37342 37351 37353
 37357 37362 37363 37368 37370 37373 37375 37381 37383 37386 37388 37391
 37393 37482 37484 37487]",85835,5486912595,7844252,5494756847,3.9958443641662598
26,37773,7.829411029815674,5.282822132110596,False,[29787.],[2.5465889],[2.5465889],20,64,"[28882 28943 29301 29366 29473 29740 29787 29896 30407 30484 30499 31319
 31382 31438 31451 31489 31547 31606 31780 31891 31929 31944 31951 32291
 32297 32482 32621 32899 32961 33154 33262 33417 33563 33657 33793 33867
 34093 34106 34367 34368 34372 34387 34616 34639 34658 34755 35019 35061
 35263 35501 35829 35848 35890 35991 36305 36352 36516 36868 36869 37033
 37350 37446 37768 37773]",85738,6257949741,7888261,6265838002,-2.744523286819458
27,38347,5.252307891845703,4.671573638916016,False,[9802.],[0.58073425],[0.58073425],20,37,"[ 1193  2885  4862  7813  7842  8775  9786  9802 10274 10526 10685 10858
 10880 10909 10954 11424 11471 16492 17585 24562 28696 36650 36747 36752
 36769 36771 36772 36775 36794 36819 36821 37539 38288 38322 38328 38339
 38347]",79162,9900726291,7702209,9908428500,-0.4409114718437195
28,38504,8.427262306213379,6.4622321128845215,False,[32810. 32846.],[1.87119961 0.09383059],[1.87119961 1.96503019],30,64,"[32794 32799 32800 32810 32839 32844 32846 32866 32869 32882 32885 32909
 32912 32913 32925 32939 32941 33026 33063 33143 33154 33217 37775 37816
 38015 38019 38048 38057 38058 38065 38088 38090 38101 38104 38133 38135
 38136 38146 38167 38190 38217 38221 38226 38233 38250 38256 38273 38291
 38295 38302 38312 38369 38373 38374 38379 38420 38438 38441 38444 38454
 38483 38486 38492 38504]",80770,8377252602,11128506,8388381108,-0.4409114718437195
29,38864,3.195065498352051,3.195065498352051,False,[],[],[],10,64,"[33611 33657 33793 33867 34070 34093 34106 34149 34266 34387 34586 34606
 34755 34983 35019 35061 35092 35114 35183 35263 35501 35728 35829 35848
 35890 35954 35958 35991 36004 36009 36012 36013 36305 36352 36358 36501
 36516 36517 36520 36790 36849 36868 37033 37137 37227 37350 37446 37868
 37938 38060 38081 38171 38214 38216 38274 38431 38442 38476 38480 38489
 38774 38815 38850 38864]",81049,3079038279,4503783,3083542062,-0.4409114718437195
30,38912,7.626015663146973,7.626015663146973,False,[],[],[],10,64,"[33323 33324 33326 33345 33356 33372 33373 33383 33398 33657 33668 33674
 33885 34070 34149 34158 34161 34234 34236 34266 34368 34372 34586 34606
 35019 35061 35728 35829 35848 35954 35958 36013 36352 36358 36516 36790
 36849 36868 37137 37194 37227 37257 37281 37421 37429 37446 37526 37531
 37704 37868 37965 38060 38214 38274 38703 38780 38794 38813 38850 38888
 38902 38906 38910 38912]",88918,2839593054,4511798,2844104852,-0.4409114718437195
31,39567,7.069404602050781,7.069404602050781,False,[],[],[],10,64,"[28653 28858 29339 29478 29481 29641 29642 29747 29750 30651 30670 30678
 31021 31239 31312 31332 32077 33207 33234 33243 33338 33442 33939 33941
 33945 33994 34102 34108 34109 34113 34120 34163 34255 34261 34530 34532
 34619 34626 34635 34986 35031 35048 35054 35064 35065 35235 35367 35542
 35587 36620 36637 36641 36654 36717 36731 36738 36977 37093 37419 39181
 39182 39552 39565 39567]",85945,3087331653,4545716,3091877369,-0.4409114718437195
32,39665,4.95750617980957,1.2770302295684814,False,[3591.],[3.68047595],[3.68047595],20,64,"[ 3558  3563  3568  3591  6010  6021  6026  6036  6038  6114  6121  6129
  6146  6163  6174  6196  8478  8534  8556 10100 10112 10117 10127 10151
 10169 10171 10184 10189 13860 13865 13868 13880 28333 28348 28355 28356
 28364 33915 33940 33954 34126 37178 37180 37181 37215 37252 37268 37275
 37286 37297 37374 38498 38529 38532 38555 38586 38588 38591 39073 39154
 39325 39359 39534 39665]",85668,5811015519,7947255,5818962774,-0.4409114718437195
33,39787,5.729171276092529,5.184362888336182,False,[13466.],[0.54480839],[0.54480839],20,64,"[13428 13439 13444 13466 13476 13489 13511 13513 13524 15342 15363 15368
 16267 26536 26537 26558 26565 27914 35435 35453 35490 35496 35507 35593
 35596 35606 35650 35760 35821 35828 35842 35846 35862 37953 37964 37995
 38031 38053 38469 38475 38491 38495 38517 38520 39333 39369 39390 39422
 39429 39461 39480 39485 39488 39512 39587 39606 39615 39625 39664 39676
 39683 39688 39747 39787]",82538,5900899080,7690746,5908589826,5.695042610168457
34,39979,5.354144096374512,4.605181694030762,False,[37568.],[0.7489624],[0.7489624],20,64,"[37568 37569 37574 37576 37578 37582 37585 37588 37593 37597 37602 37609
 37615 37616 37617 37619 37622 37637 37641 37763 37771 38091 38092 38113
 38583 38637 38658 38681 38688 38724 38799 38812 38824 39237 39393 39400
 39489 39497 39547 39593 39661 39673 39674 39680 39681 39682 39684 39685
 39700 39702 39707 39709 39715 39730 39892 39904 39912 39914 39920 39930
 39950 39964 39971 39979]",82304,5513422347,7798370,5521220717,-0.4409114718437195
35,40432,8.056828498840332,5.826635837554932,False,[39348. 39319. 39385.],[1.93866634 0.22333574 0.06819057],[1.93866634 2.16200209 2.23019266],40,31,"[39319 39324 39328 39331 39337 39339 39340 39344 39345 39348 39352 39385
 39396 39397 39399 39401 39418 39424 39427 39530 40142 40143 40209 40211
 40239 40240 40242 40413 40416 40428 40432]",80581,10983233875,14458119,10997691994,5.823955535888672
36,41588,6.7822723388671875,6.7822723388671875,False,[],[],[],10,64,"[32912 32913 32925 32939 32941 33779 33783 33820 33826 33828 34560 35905
 37364 37387 37399 37410 37425 37437 37476 37673 38063 38067 38629 38630
 38718 38742 38756 38770 38794 38813 38816 38819 38821 38830 38834 38892
 38894 38898 38900 38902 38928 38934 38942 38943 38945 38946 38950 38952
 38966 38982 38991 39086 39092 39093 39102 39103 39108 39109 40514 40765
 41369 41558 41585 41588]",84620,2836431392,4428754,2840860146,-0.4409114718437195
37,42077,6.893798828125,4.797337532043457,False,[29764.],[2.0964613],[2.0964613],20,64,"[29122 29158 29173 29566 29578 29764 29871 29873 29908 29918 31602 31630
 34574 34600 34601 34622 34803 34871 34916 34921 36549 36555 36611 36639
 36645 36706 36708 36739 36786 36851 36877 36918 38945 38962 40167 40624
 40640 40653 40685 40709 40868 40871 40899 41354 41363 41385 41408 41422
 41433 41465 41490 41673 41746 41750 41769 41778 41967 41970 41987 42010
 42023 42032 42056 42077]",81522,6039174896,7881020,6047055916,-3.976719379425049
38,42428,7.744646072387695,5.950542449951172,False,[16850. 16871.],[1.7772975  0.01680613],[1.7772975  1.79410362],30,23,"[16787 16798 16807 16819 16825 16833 16840 16850 16858 16860 16871 16874
 16890 42335 42356 42364 42375 42386 42391 42399 42408 42413 42428]",75198,8522973959,11113809,8534087768,5.786816120147705
39,42888,7.63835334777832,7.63835334777832,False,[],[],[],10,64,"[38817 38875 39027 39037 39860 40022 40236 40363 40389 40505 40750 40775
 40872 40917 41071 41086 41177 41182 41185 41186 41187 41191 41197 41204
 41213 41273 41305 41375 41860 41871 41883 41887 41890 41922 42326 42334
 42458 42565 42566 42622 42667 42675 42683 42692 42749 42754 42755 42770
 42776 42781 42795 42798 42806 42807 42815 42818 42831 42838 42858 42869
 42874 42880 42886 42888]",84736,3521691163,4443643,3526134806,-0.4409114718437195
40,43011,6.676496982574463,6.317407131195068,False,[24844.],[0.35908985],[0.35908985],20,64,"[20243 20924 20925 20982 20992 24591 24597 24821 24839 24844 24982 25041
 25716 25798 26664 26724 26764 26769 31927 32113 32119 33975 35239 35242
 35265 35722 35761 35765 35782 38162 38437 38741 38754 38760 38764 38771
 38773 38784 38859 38868 38895 38913 38941 38944 38953 38975 38993 39005
 39012 39016 39029 39039 39051 39057 39068 39566 40822 40885 42281 42703
 42706 42719 43001 43011]",79918,6004766499,7810940,6012577439,-1.921021819114685
41,43286,7.04243278503418,4.6192121505737305,False,[37143.],[2.42322063],[2.42322063],20,64,"[37143 37151 38629 38630 38718 38734 38735 38742 38749 38756 38761 38770
 38794 38813 38816 38819 38821 38830 38834 38846 38892 38894 38898 38900
 38902 38928 38934 38942 38943 38945 38946 38950 38952 38966 38982 38991
 39086 39092 39093 39102 39103 39108 39109 39413 39420 39426 39436 39452
 39454 39467 39478 39483 39495 39500 39502 39510 39523 39531 43170 43173
 43178 43200 43281 43286]",82220,5794660024,7751557,5802411581,4.692348003387451
42,43372,6.173946857452393,6.173946857452393,False,[],[],[],10,64,"[31003 31012 31019 31103 31183 31212 31503 31507 31667 31765 32090 32602
 32662 32700 32704 32719 32742 32767 32774 32808 32813 33845 33850 33855
 34551 34558 34581 34817 35073 35077 35188 35323 35745 35829 35832 35899
 35900 35901 35909 35912 35920 36323 36395 36531 36543 36785 36907 37011
 37022 38109 38711 39026 39439 40004 40149 40243 40386 40512 40526 41396
 41400 43152 43370 43372]",84292,3085726289,4501174,3090227463,-0.4409114718437195
43,43430,2.3392140865325928,0.2790374457836151,False,[42779. 42732. 42674.],[1.74346387 0.23745692 0.07925585],[1.74346387 1.98092079 2.06017664],40,64,"[42611 42673 42674 42679 42682 42685 42686 42732 42779 42780 42783 42786
 42789 42791 42793 42813 42814 42816 42817 42828 42873 42921 42947 42949
 42977 42984 42985 42989 42997 43002 43005 43013 43015 43019 43020 43027
 43033 43141 43145 43146 43148 43159 43161 43162 43164 43167 43176 43184
 43188 43190 43202 43206 43212 43218 43245 43334 43336 43405 43411 43413
 43415 43418 43420 43430]",79646,16442464649,14383374,16456848023,4.522866725921631
44,43632,8.174199104309082,5.618535995483398,False,[38755.],[2.55566311],[2.55566311],20,64,"[38683 38693 38709 38712 38719 38721 38738 38739 38746 38755 38762 38772
 38775 38791 38800 38802 38808 38815 38832 38835 38847 38882 38883 38885
 38901 38904 38908 38917 38922 38926 38929 38933 38936 38938 39019 39113
 39171 39190 39306 39367 39472 39496 40016 40646 41195 41432 41563 41992
 42051 42455 42834 43423 43516 43517 43520 43591 43594 43599 43609 43621
 43623 43625 43630 43632]",84314,5535978015,7772014,5543750029,2.3726367950439453
45,44508,4.484428405761719,4.484428405761719,False,[],[],[],10,64,"[43282 43303 43323 43351 43359 43399 43435 43455 43476 43505 43533 43566
 44096 44100 44102 44125 44140 44149 44151 44152 44154 44159 44162 44182
 44183 44195 44198 44210 44233 44238 44247 44250 44251 44255 44292 44308
 44312 44316 44318 44320 44331 44335 44342 44345 44346 44348 44357 44401
 44411 44413 44429 44437 44446 44453 44456 44457 44458 44460 44472 44481
 44498 44499 44504 44508]",82153,3045970295,4503927,3050474222,-0.4409114718437195
46,44511,6.603356838226318,3.7437350749969482,False,[23582. 23645. 24059. 24113. 23575. 24487.],[0.72987795 0.25925159 0.13488722 1.28145981 0.08368778 0.37045741],[0.72987795 0.98912954 1.12401676 2.40547657 2.48916435 2.85962176],70,64,"[23496 23508 23575 23582 23598 23619 23623 23628 23645 24059 24112 24113
 24487 24495 24502 24510 27757 27817 27966 27971 28127 28133 28144 28151
 28154 28181 28296 28460 28467 28484 28528 28534 28563 28592 28595 28607
 28651 28664 28670 28739 28741 28743 28768 28781 28786 28810 28820 28822
 28828 28834 28851 39082 44290 44302 44317 44338 44358 44376 44396 44400
 44404 44488 44491 44511]",84752,20854571333,24653312,20879224645,6.080289363861084
47,44558,6.85106086730957,6.0779523849487305,False,[43455. 43435.],[0.67237091 0.10073757],[0.67237091 0.77310848],30,64,"[43435 43455 43476 43505 43533 43566 44096 44100 44102 44125 44140 44149
 44151 44152 44154 44159 44162 44182 44183 44195 44198 44210 44233 44238
 44247 44250 44251 44255 44292 44308 44312 44316 44318 44320 44331 44335
 44342 44345 44346 44348 44357 44401 44411 44413 44429 44437 44446 44453
 44456 44457 44458 44460 44472 44481 44498 44499 44504 44508 44519 44530
 44532 44537 44554 44558]",83657,9024917267,11049297,9035966564,5.785186767578125
48,45000,7.1301589012146,6.067275047302246,False,[37531. 37421.],[1.00002241 0.06286144],[1.00002241 1.06288385],30,64,"[36849 37137 37227 37421 37429 37526 37531 37868 38214 38274 38850 38888
 38906 38910 38912 38918 38924 39301 39311 39440 39590 39604 39738 39739
 39743 39745 39752 39880 40153 40386 40736 40952 41070 41247 41264 41547
 41702 42089 42250 42291 42561 42608 42822 43248 43287 43384 43668 43831
 43870 43984 43986 44029 44031 44036 44260 44384 44950 44966 44968 44969
 44978 44986 44993 45000]",86037,9500865568,11132643,9511998211,-0.4409114718437195
49,45204,4.52217960357666,4.52217960357666,False,[],[],[],10,64,"[44250 44251 44292 44308 44312 44316 44318 44320 44331 44335 44342 44345
 44346 44348 44357 44389 44398 44401 44411 44429 44432 44437 44438 44441
 44445 44453 44456 44457 44458 44460 44472 44481 44498 44499 44504 44537
 44575 44583 44590 44645 44763 44884 44887 44888 44944 44956 44966 44983
 44991 45011 45013 45014 45016 45037 45044 45077 45079 45090 45094 45099
 45100 45106 45154 45204]",84864,2876806032,4497845,2881303877,-0.4409114718437195
50,46143,6.425235271453857,4.984500408172607,False,[43625.],[1.44073486],[1.44073486],20,64,"[43569 43572 43625 43666 43746 43753 43759 43842 44070 44140 44149 44151
 44152 44154 44162 44238 44250 44251 44292 44308 44312 44316 44318 44320
 44331 44335 44342 44345 44346 44348 44357 44398 44401 44411 44429 44432
 44437 44453 44456 44457 44458 44460 44472 44481 44498 44499 44504 44537
 44645 44884 45013 45317 45655 45787 45788 45931 45940 45960 46034 46049
 46086 46100 46122 46143]",84148,6050427657,7758049,6058185706,-0.4409114718437195
