,explained_event_id,original_prediction,counterfactual_prediction,achieves_counterfactual_explanation,cf_example_event_ids,cf_example_absolute_importances,cf_example_raw_importances,oracle_calls,candidate_size,candidates,cf_example_step,encountered_cf_examples,init_duration,oracle_call_duration,explanation_duration,total_duration,prediction_explanation_events_only
10,36091,-2.795767307281494,-1.2800297737121582,False,[32601. 35941.],[1.51465654e+00 1.08098984e-03],[1.51465654 1.51573753],301,64,"[32411 32421 32430 32474 32504 32553 32558 32568 32574 32576 32601 32686
 32713 32717 32744 32748 32751 32752 32757 32776 32789 32794 32799 32800
 32810 32839 32844 32846 32866 32869 32882 32885 32909 32912 32913 32925
 32939 32941 32955 33109 33110 33608 33925 33926 33950 34149 34266 34372
 34738 34755 34778 34817 35146 35148 35501 35579 35635 35694 35829 35833
 35935 35941 35974 36091]",301,0,648488,140305883731,428076933,140733960664,-1.1421650648117065
11,36104,-1.3676478862762451,0.7276387214660645,True,[31140.],[2.09528661],[2.09528661],64,64,"[16489 16495 16496 16504 16528 16554 17398 19104 20799 20802 20807 20892
 25567 25581 25587 25640 25655 25662 25666 25674 25681 25689 25756 25777
 25781 25810 25813 25827 25831 25834 25839 25865 25879 25883 25888 25959
 25960 25966 25970 26006 26015 26020 26029 26033 26037 26041 28782 28784
 30429 30446 30477 30482 30496 30601 30643 30776 30788 30803 30845 31028
 31140 33101 34430 36104]",3,1,634584,64794564654,48757825,64843322479,-0.4409114718437195
12,36277,-0.4409114420413971,-0.4409114420413971,False,[],[],[],0,1,[36277],0,0,557251,0,1640169,1640169,-0.4409114718437195
13,36972,-2.4648120403289795,-0.9867231845855713,False,[5591. 6442. 7492. 6445. 6436.],[ 0.88588548  0.10074282 -0.1629498   0.4325887   0.22182167],[0.88588548 0.98662829 0.82367849 1.25626719 1.47808886],301,64,"[ 3263  3265  3268  3269  3271  3275  3276  3277  3279  3280  3285  3288
  3290  3292  3293  3296  3297  3300  3302  3303  3309  3312  3334  3335
  3344  3352  3359  3577  3579  5591  5615  5620  5639  5640  5657  5661
  5676  5691  5693  5697  5698  5704  5706  5711  5714  5715  5724  5728
  5754  5787  5799  5804  5805  5807  5808  5812  5813  5816  5841  6436
  6442  6445  7492 36972]",301,0,638307,110445704327,367814737,110813519064,-1.6295963525772095
14,37241,-0.0008387230336666107,1.9808485507965088,True,[34968.],[1.98168727],[1.98168727],63,64,"[32885 32899 32909 32912 32913 32924 32925 32939 32941 32961 33075 33123
 33132 33140 33160 33221 33263 33417 33563 33657 33793 33867 34093 34106
 34151 34205 34362 34370 34378 34384 34387 34394 34755 34968 35019 35061
 35109 35236 35263 35331 35417 35501 35546 35547 35550 35577 35829 35848
 35890 35991 36305 36352 36482 36487 36516 36563 36567 36569 36628 36634
 36868 37033 37040 37241]",29,3,636540,39793714760,46920460,39840635220,-0.4409114718437195
15,37297,-4.7390828132629395,1.9046294689178467,True,[10151. 37286. 37268. 37215. 37181.],[ 0.8034668   3.2043649  -0.24082887  0.87301302  2.00369644],[0.8034668  4.00783169 3.76700282 4.64001584 6.64371228],301,64,"[ 3092  3096  3103  3119  3133  3141  3159  3164  3171  3177  3207  3214
  3237  3246  3281  3299  3306  3318  3327  3332  3337  3342  3347  3372
  3375  3548  3549  3553  3558  3563  3568  3591  4625  6010  6021  6026
  6036  6038  6114  6121  6129  6146  6163  6174  6196 10100 10112 10117
 10127 10151 10169 10171 10184 10189 16739 37178 37180 37181 37215 37252
 37268 37275 37286 37297]",253,1,632928,155224525279,423464643,155647989922,-3.0957798957824707
16,37401,-5.0586090087890625,-3.7225403785705566,False,[33007. 37068. 37316.],[1.25593686 0.0764873  0.00364447],[1.25593686 1.33242416 1.33606863],301,64,"[31024 31032 31033 31037 31043 31045 31050 31054 31130 31184 31399 31404
 31405 31516 31535 31539 31793 32480 33007 33008 33009 33012 33015 33016
 33029 33034 33039 33040 33043 33044 33046 33048 33051 33052 33057 33116
 33305 33463 33560 33966 33972 34315 34592 35868 36108 36278 36298 36302
 36336 36712 36765 36779 36782 36788 36809 36814 36826 36882 36888 37068
 37153 37212 37316 37401]",301,0,640497,135128857841,351972665,135480830506,0.34882861375808716
17,37406,1.5581891536712646,-0.876594603061676,True,[37395.],[2.43478376],[2.43478376],63,64,"[35948 35951 35967 35983 35986 36007 36017 36020 36064 36066 36074 36096
 36112 36119 36125 36143 36170 36191 36208 36213 36214 36230 36346 36351
 36361 36380 36408 36414 36450 36465 36491 36497 36503 36609 36617 36619
 36633 36638 36643 36714 36726 36741 36845 36847 36857 36859 36883 36901
 36940 37001 37007 37049 37064 37096 37099 37190 37269 37274 37320 37322
 37344 37349 37395 37406]",0,1,617116,71716682639,46399858,71763082497,-7.386999130249023
18,37539,-3.236586093902588,-1.7733511924743652,False,[36821. 37282.],[0.14310503 1.32012987],[0.14310503 1.4632349 ],301,64,"[34386 34432 34560 34655 34701 34784 34795 34798 35417 35533 35557 35579
 35824 35881 35905 35935 35941 35959 35992 36040 36070 36098 36218 36328
 36374 36498 36501 36534 36589 36650 36680 36683 36747 36752 36755 36759
 36763 36769 36770 36771 36772 36775 36778 36782 36794 36812 36819 36821
 36829 36833 36878 36911 36930 36971 37019 37044 37061 37065 37091 37123
 37261 37282 37382 37539]",301,0,628971,151353940727,443231931,151797172658,-4.683945655822754
19,38228,-3.4166088104248047,0.24242499470710754,True,[29104. 37738. 37627.],[1.50739825 1.23801416 0.9136214 ],[1.50739825 2.74541241 3.65903381],301,64,"[24920 24922 24923 24981 24991 25014 25015 25029 25036 25039 25047 25065
 25072 25078 25082 25093 25100 25102 25141 25171 25201 25203 25206 25223
 25226 25318 25502 25524 26201 26331 27951 28281 28576 28590 29104 29125
 29238 29267 29286 29306 29308 29313 29318 29325 29327 29329 30441 30451
 30459 31504 33238 33410 33443 33474 33569 34654 34755 35578 36719 36895
 37018 37627 37738 38228]",47,2,608725,175407226542,422883013,175830109555,-0.38436150550842285
20,38496,-4.699341773986816,0.1940932273864746,True,[38490.],[4.893435],[4.893435],63,64,"[34821 34870 34905 34915 35028 35170 35174 35186 35198 35200 35202 35208
 35219 35221 35263 35286 35295 35417 35501 35829 35848 36005 36010 36022
 36029 36034 36044 36050 36095 36103 36111 36122 36244 36326 36516 36521
 36790 36856 36867 36897 37033 37124 37142 37156 37257 37282 37334 37404
 37556 37691 37692 37725 37810 37868 37938 37977 37998 38024 38171 38214
 38274 38443 38490 38496]",0,1,604459,34708630758,45783040,34754413798,-7.324084281921387
21,38708,-1.2827651500701904,0.17532828450202942,True,[38691.],[1.45809343],[1.45809343],63,64,"[28765 28861 28945 28955 28957 32270 32292 32325 32334 32336 32337 32400
 32411 32421 32430 32628 32632 32713 32717 32744 32748 32751 32752 32757
 32776 32789 32794 32799 32800 32810 32839 32844 32846 32866 32869 32882
 32885 32909 32912 32913 32925 32939 32941 33171 33925 33926 34111 34466
 34468 34477 34479 35585 35591 35594 35663 35783 37965 38383 38387 38474
 38629 38630 38691 38708]",0,1,638300,54670915253,53583454,54724498707,-3.8084933757781982
22,38931,-0.5620169043540955,0.952033519744873,True,[31884.],[1.51405042],[1.51405042],131,64,"[29809 29814 29820 29821 29832 29840 29855 29861 29878 29914 29946 29996
 30130 30205 30233 30270 30276 30289 30333 30335 30382 30520 30549 30694
 31184 31197 31367 31411 31884 32382 32568 32817 32955 32980 33067 33194
 34070 34149 34158 34161 34234 34236 34266 34586 34606 35728 35954 35958
 36013 36358 36790 36849 37137 37227 37868 38177 38214 38274 38321 38348
 38648 38698 38850 38931]",102,1,628187,84922638919,143486346,85066125265,-0.6790566444396973
23,39007,-0.5202770233154297,0.2807244658470154,True,[27740.  8653. 38108.],[0.35403347 0.11012292 0.3368451 ],[0.35403347 0.46415639 0.80100149],301,30,"[  545  2015  2403  4424  5533  5555  8653 19149 21444 22926 24993 25012
 26925 27740 27743 28809 29140 31947 32490 32493 32498 33156 34946 34949
 34974 34984 35604 38108 38239 39007]",170,3,598801,1482853779757,375963501,1483229743258,-1.5213298797607422
24,39315,-0.9967484474182129,1.2344956398010254,True,[39280.],[2.23124409],[2.23124409],63,64,"[31980 32291 32621 32899 32961 33417 33563 33657 33793 33867 33977 34064
 34093 34106 34128 34349 34359 34361 34387 34513 34755 34880 34930 34943
 35019 35061 35263 35501 35829 35848 35890 35991 36254 36268 36305 36348
 36352 36516 36629 36868 37033 37089 37112 37350 37446 37938 38060 38171
 38306 38308 38360 38442 38489 38815 38926 38933 39019 39113 39169 39171
 39190 39280 39306 39315]",1,1,639338,53212229555,48539887,53260769442,-2.1566314697265625
25,39821,-1.2430319786071777,-0.1414339542388916,False,[13299. 13308. 13378. 13394.],[-0.58808875  0.36623716  0.20596552  1.11748409],[-0.58808875 -0.22185159 -0.01588607  1.10159802],255,9,[13299 13308 13330 13345 13373 13378 13394 13423 39821],255,0,551602,68252444277,45457976562,113710420839,-0.4409114718437195
26,39936,-0.370250940322876,0.24232947826385498,True,[29233.],[0.61258042],[0.61258042],72,64,"[14242 14246 14257 14260 14271 14308 14324 14332 14344 14395 14605 14612
 14621 14623 15083 15110 20266 20270 20294 22581 22588 22591 26595 26631
 26632 27272 27284 27289 28908 28912 28974 28988 29000 29011 29014 29021
 29023 29026 29027 29030 29118 29123 29153 29175 29181 29233 31239 31312
 31332 33234 33243 33338 34102 34108 34113 34120 35057 35119 35126 39610
 39612 39616 39830 39936]",26,1,637032,43721725350,59220697,43780946047,-0.4409114718437195
27,40181,-3.470338821411133,1.4926466941833496,True,[37664. 40016. 39955. 39498. 39496.],"[ 2.16859651e+00 -1.72597170e-01  0.00000000e+00  2.38418579e-07
  2.96698594e+00]",[2.16859651 1.99599934 1.99599934 1.99599957 4.96298552],301,64,"[37446 37454 37457 37463 37470 37472 37491 37494 37498 37501 37508 37514
 37516 37530 37540 37547 37550 37552 37558 37564 37573 37577 37579 37592
 37595 37603 37610 37612 37614 37620 37624 37631 37635 37642 37644 37646
 37651 37654 37656 37661 37664 37680 37862 37938 38060 38171 38442 38489
 38815 38926 38933 39019 39113 39171 39190 39306 39367 39425 39472 39496
 39498 39955 40016 40181]",100,5,638815,132211859461,943553988,133155413449,-0.14570212364196777
28,40625,-1.1768661737442017,0.3849611282348633,True,[40572.],[1.5618273],[1.5618273],63,64,"[39139 39140 39155 39166 39171 39190 39194 39246 39306 39312 39323 39335
 39367 39382 39391 39395 39403 39440 39472 39491 39496 39590 39714 39746
 39754 39791 39794 39825 39880 39915 39924 39934 39942 39943 39952 40016
 40145 40153 40176 40178 40188 40199 40256 40267 40271 40275 40281 40284
 40291 40323 40325 40332 40386 40408 40435 40454 40477 40480 40482 40486
 40488 40545 40572 40625]",0,1,617851,30408016621,46402970,30454419591,-2.852909564971924
29,40926,-8.601293563842773,-1.034443974494934,False,[40692. 40925. 40907. 40833. 40831.],[ 0.14907551  4.30959082  2.62700665 -0.13455641  0.61573303],[0.14907551 4.45866632 7.08567297 6.95111656 7.56684959],301,64,"[39662 39670 39680 39681 39685 39700 39702 39707 39709 39715 39904 39912
 39914 39920 39929 39930 39938 39940 39947 39950 39964 39971 39979 39993
 39994 40011 40016 40021 40036 40049 40052 40055 40071 40081 40097 40116
 40119 40187 40198 40215 40245 40253 40269 40282 40339 40377 40394 40395
 40401 40414 40448 40601 40654 40659 40683 40691 40692 40718 40740 40831
 40833 40907 40925 40926]",301,0,637376,121162216003,571549829,121733765832,-7.749914646148682
30,41043,-0.9343804121017456,0.1724410057067871,True,[40742. 41012. 41008. 40384.],[0.32086527 0.56842041 0.03886223 0.1786735 ],[0.32086527 0.88928569 0.92814792 1.10682142],301,64,"[35923 35929 35949 35952 36003 36053 36148 36282 36469 36564 36575 36610
 36665 36925 37066 37204 37225 37321 37341 37481 37486 37634 37645 37918
 37966 38017 38029 38121 38122 38158 38192 38200 38247 39645 39784 39793
 39795 40122 40130 40131 40296 40384 40506 40523 40529 40531 40534 40536
 40540 40542 40693 40725 40727 40728 40733 40738 40742 40865 40894 40898
 40904 41008 41012 41043]",115,3,627266,209948931112,478042642,210426973754,-0.4409114718437195
31,41426,-1.651463508605957,-0.9339002370834351,False,[41034. 41286. 41376. 41345.],[0.47810006 0.         0.         0.23946321],[0.47810006 0.47810006 0.47810006 0.71756327],301,64,"[39847 39849 39852 39864 39867 39873 39880 39881 39900 39908 39919 39943
 39975 39976 39980 40016 40153 40235 40336 40381 40386 40646 40686 40696
 40697 40698 40700 40708 40713 40717 40732 40745 40748 40782 40786 40790
 40792 40796 40819 40820 40908 40912 40914 40952 41006 41017 41020 41034
 41037 41055 41057 41064 41070 41073 41087 41102 41195 41247 41256 41286
 41319 41345 41376 41426]",301,0,631766,127396286596,358777695,127755064291,5.071820259094238
32,41428,-0.4369398057460785,0.33752208948135376,True,"[41023. 41361. 41349. 41305. 41273. 41264. 41247. 41213. 41191. 41187.
 41185.]","[-0.15814885  0.28061503  0.22909147  0.05337787 -0.10026926 -0.01906574
 -0.00294054  0.0335865  -0.0260928   0.04513702  0.4391712 ]","[-0.15814885  0.12246618  0.35155764  0.40493551  0.30466625  0.28560051
  0.28265998  0.31624648  0.29015368  0.3352907   0.7744619 ]",301,64,"[37479 37803 37867 37868 37869 37872 37874 37898 37917 38178 38189 38214
 38231 38241 38274 38362 38375 38382 38385 38435 38440 38458 38522 38622
 38807 38850 39027 39037 39440 39590 39880 40004 40153 40386 40662 40663
 40666 40668 40671 40677 40679 40687 40696 40697 40700 40736 40805 40820
 40952 41023 41070 41177 41182 41185 41187 41191 41213 41247 41264 41273
 41305 41349 41361 41428]",194,1,632497,147779511483,361206011,148140717494,-2.3186841011047363
33,41449,-2.7771530151367188,1.163456678390503,True,[39658. 40711. 41185.],[1.35143733 1.2676236  1.32154876],[1.35143733 2.61906093 3.94060969],301,64,"[37133 37137 37154 37161 37203 37219 37227 37336 37371 37420 37446 37479
 37868 38214 38274 38756 38794 38813 38834 38850 38902 38943 39019 39086
 39113 39440 39472 39551 39562 39570 39572 39576 39580 39585 39590 39605
 39655 39658 39686 39737 39880 39986 40016 40153 40159 40201 40274 40278
 40346 40354 40372 40381 40386 40711 40736 40819 40952 41070 41185 41187
 41247 41264 41336 41449]",242,3,628162,166429481916,447216773,166876698689,-3.519035816192627
34,42300,-0.7473406791687012,-0.02046237513422966,False,[40949. 42250. 42269. 42051.],[ 0.35978705  0.32785809 -0.00604855  0.04528171],[0.35978705 0.68764514 0.68159659 0.7268783 ],301,64,"[38372 38390 38419 38450 38456 38461 38464 38497 38518 38525 38794 38811
 38813 38834 38850 38902 38943 39019 39062 39073 39113 39202 39325 39440
 39472 39517 39556 39589 39590 39646 39804 39847 39849 39852 39864 39867
 39873 39880 40004 40016 40123 40153 40386 40595 40597 40603 40609 40646
 40736 40949 40952 41070 41247 41264 41547 41702 41811 42051 42083 42089
 42250 42269 42291 42300]",301,0,621126,154758658137,453757721,155212415858,-0.4409114718437195
35,42811,-0.7445615530014038,1.438524603843689,True,[42684.],[2.18308616],[2.18308616],75,64,"[39361 39365 39367 39472 39496 39624 39804 40016 40072 40093 40101 40646
 40696 40697 40700 40765 40820 40917 40957 40963 40983 41177 41187 41195
 41319 41345 41399 41419 41421 41426 41432 41444 41476 41563 41915 41931
 41941 41992 42051 42348 42406 42430 42443 42455 42470 42479 42495 42498
 42502 42509 42530 42554 42560 42569 42582 42640 42678 42680 42684 42688
 42704 42710 42795 42811]",16,4,609727,53562752192,67293820,53630046012,1.8314579725265503
36,42879,-0.4409114420413971,-0.4409114420413971,False,[],[],[],0,1,[42879],0,0,535183,0,1784154,1784154,-0.4409114718437195
37,43238,-0.653614342212677,0.09337174892425537,True,[43201. 43182. 43024. 42934. 42819.],[ 0.58106315 -0.03285688 -0.00148976 -0.02816594  0.22843552],[0.58106315 0.54820627 0.54671651 0.51855057 0.74698609],301,64,"[40661 40664 40670 40736 40756 40770 40791 40809 40886 40952 40980 40993
 41016 41021 41026 41030 41070 41137 41143 41247 41260 41264 41331 41404
 41411 41547 41575 41590 41600 41630 41702 41703 41739 41869 41874 41949
 41973 42051 42089 42173 42201 42206 42211 42212 42213 42219 42250 42279
 42291 42348 42405 42455 42458 42478 42561 42608 42803 42819 42822 42934
 43024 43182 43201 43238]",26,2,632181,205164203602,535144284,205699347886,-0.4409114718437195
38,43433,-2.5668787956237793,0.17187321186065674,True,[43392. 43423. 43384. 43372. 43370.],[ 1.89788151  0.          0.03249311 -0.77141023  1.57978761],[1.89788151 1.89788151 1.93037462 1.1589644  2.73875201],301,64,"[40216 40218 40221 40223 40243 40386 40512 40524 40526 40533 40535 40539
 40543 40546 40550 40552 40618 40646 40736 40952 41066 41070 41195 41247
 41264 41321 41328 41338 41339 41343 41396 41400 41432 41447 41547 41563
 41702 41992 41998 42004 42021 42038 42051 42089 42250 42291 42374 42442
 42449 42455 42561 42608 42803 42822 42834 43152 43153 43187 43370 43372
 43384 43392 43423 43433]",5,1,629128,142817065024,645709795,143462774819,-3.098721742630005
39,43462,-1.1041054725646973,-0.4409114420413971,False,[31141. 31276. 31282.],[-1.60415769  0.49441457  1.77293715],[-1.60415769 -1.10974312  0.66319403],7,4,[31141 31276 31282 43462],7,0,543772,1834082260,8287102,1842369362,-1.1041055917739868
40,43766,-4.470593452453613,-1.4997549057006836,False,[43543. 43648. 43655. 43645. 43628.],[1.00014734 0.40022469 0.35909081 0.86690366 0.34447205],[1.00014734 1.40037203 1.75946283 2.6263665  2.97083855],301,64,"[22369 22957 22976 23100 26508 26535 26540 26563 28403 28441 28455 28487
 28490 28499 28502 28508 28547 28550 28553 28556 28567 28580 28599 29727
 29730 29732 29741 29746 29749 32483 32836 33483 33610 33621 34156 34168
 34170 34176 34183 34192 35233 37699 38743 43414 43438 43442 43461 43465
 43470 43473 43478 43489 43492 43522 43530 43543 43562 43576 43616 43628
 43645 43648 43655 43766]",301,0,625607,136101499448,379767028,136481266476,0.23221611976623535
41,43970,-4.2109479904174805,-2.385488748550415,False,[33621. 43848.],[1.67243743 0.15302181],[1.67243743 1.82545924],301,64,"[26563 28403 28441 28455 28487 28490 28499 28502 28508 28547 28550 28553
 28556 28567 28580 28599 29727 29730 29732 29741 29746 29749 32483 32836
 33483 33610 33621 34156 34168 34170 34176 34183 34192 35233 37699 38743
 43414 43438 43442 43461 43465 43470 43473 43478 43489 43492 43522 43530
 43543 43562 43576 43616 43628 43645 43648 43655 43766 43777 43805 43841
 43848 43905 43925 43970]",301,0,604596,137432730082,361167373,137793897455,2.6250338554382324
42,44300,-0.11591541767120361,0.5366404056549072,True,[43934.],[0.65255582],[0.65255582],66,64,"[43519 43528 43532 43534 43547 43555 43625 43664 43666 43737 43785 43793
 43822 43825 43839 43845 43856 43860 43879 43884 43901 43928 43934 43946
 43948 43955 43967 43973 44019 44021 44024 44027 44030 44032 44040 44071
 44073 44074 44075 44080 44081 44082 44086 44090 44094 44119 44137 44145
 44147 44149 44150 44151 44175 44189 44194 44199 44200 44224 44242 44244
 44251 44254 44255 44300]",43,2,625537,58610816364,115642650,58726459014,0.8107184171676636
43,44345,-6.157004356384277,-2.683871030807495,False,[44335. 44342. 44344. 44343. 44339. 44331.],[0.97556591 1.72742867 0.         0.         0.         0.77013874],[0.97556591 2.70299459 2.70299459 2.70299459 2.70299459 3.47313333],301,64,"[44174 44175 44177 44179 44181 44185 44186 44187 44189 44191 44193 44194
 44199 44200 44203 44206 44207 44209 44212 44213 44219 44224 44226 44229
 44234 44237 44238 44239 44240 44242 44243 44244 44248 44250 44251 44253
 44254 44255 44260 44265 44278 44282 44291 44292 44295 44300 44306 44308
 44309 44312 44313 44316 44318 44320 44322 44329 44330 44331 44335 44339
 44342 44343 44344 44345]",301,0,619894,91377157599,373253969,91750411568,-5.854440689086914
44,44348,-5.018070697784424,0.3997132182121277,True,[44335. 44346. 44345. 44344. 44343. 44342.],[0.17879105 2.5265069  0.66741395 0.         0.         2.04507202],[0.17879105 2.70529795 3.3727119  3.3727119  3.3727119  5.41778392],301,64,"[44173 44174 44175 44177 44179 44181 44185 44186 44187 44189 44191 44193
 44194 44199 44200 44203 44206 44207 44209 44212 44213 44219 44224 44226
 44229 44234 44237 44238 44239 44240 44242 44243 44244 44248 44250 44251
 44253 44255 44260 44265 44278 44282 44291 44292 44295 44306 44308 44309
 44312 44313 44316 44318 44320 44329 44330 44331 44335 44339 44342 44343
 44344 44345 44346 44348]",255,2,613253,91700269390,419843862,92120113252,-6.08325719833374
45,44472,-1.7717422246932983,0.6979871988296509,True,[44429. 44460. 44463. 44462. 44458. 44457. 44456. 44454. 44453.],"[-0.39795101  1.39387435  0.          0.         -0.62289172  0.50862503
  0.40597171  0.          1.18210107]","[-0.39795101  0.99592334  0.99592334  0.99592334  0.37303162  0.88165665
  1.28762835  1.28762835  2.46972942]",301,64,"[44368 44370 44371 44372 44373 44374 44379 44381 44383 44385 44386 44388
 44389 44390 44391 44393 44397 44398 44401 44402 44405 44407 44408 44409
 44410 44411 44412 44413 44415 44418 44419 44421 44422 44425 44426 44427
 44428 44429 44430 44431 44432 44433 44434 44436 44437 44438 44441 44442
 44443 44445 44447 44448 44449 44450 44451 44453 44454 44456 44457 44458
 44460 44462 44463 44472]",263,1,604949,86255963394,361970808,86617934202,-3.81815767288208
46,44652,-2.355997323989868,-1.1888737678527832,False,[44048. 44612.],[1.06539643 0.10172713],[1.06539643 1.16712356],301,64,"[43654 43658 43663 43673 43688 43695 43700 43713 43741 43750 43801 43815
 43817 43833 43840 44046 44048 44140 44149 44151 44152 44154 44162 44238
 44250 44251 44255 44292 44308 44312 44316 44318 44320 44331 44335 44342
 44345 44346 44348 44357 44401 44411 44413 44429 44437 44453 44456 44457
 44458 44460 44472 44481 44489 44498 44499 44504 44519 44530 44537 44612
 44616 44645 44651 44652]",301,0,598136,115218187316,368345048,115586532364,-4.31033992767334
