,explained_event_id,original_prediction,counterfactual_prediction,achieves_counterfactual_explanation,cf_example_event_ids,cf_example_absolute_importances,cf_example_raw_importances,oracle_calls,candidate_size,candidates,cf_example_step,encountered_cf_examples,init_duration,oracle_call_duration,explanation_duration,total_duration,prediction_explanation_events_only
10,36091,-2.795767307281494,-0.9212946891784668,False,[35148. 32601. 32504. 32474.],[-0.92482209  1.99864697  0.38004732  0.42060041],[-0.92482209  1.07382488  1.4538722   1.87447262],363,64,"[32411 32421 32430 32474 32504 32553 32558 32568 32574 32576 32601 32686
 32713 32717 32744 32748 32751 32752 32757 32776 32789 32794 32799 32800
 32810 32839 32844 32846 32866 32869 32882 32885 32909 32912 32913 32925
 32939 32941 32955 33109 33110 33608 33925 33926 33950 34149 34266 34372
 34738 34755 34778 34817 35146 35148 35501 35579 35635 35694 35829 35833
 35935 35941 35974 36091]",301,0,53968177,168364608652,778902463,169143511115,-2.8958077430725098
11,36104,-1.3676478862762451,0.7276387214660645,True,[31140.],[2.09528661],[2.09528661],63,64,"[16489 16495 16496 16504 16528 16554 17398 19104 20799 20802 20807 20892
 25567 25581 25587 25640 25655 25662 25666 25674 25681 25689 25756 25777
 25781 25810 25813 25827 25831 25834 25839 25865 25879 25883 25888 25959
 25960 25966 25970 26006 26015 26020 26029 26033 26037 26041 28782 28784
 30429 30446 30477 30482 30496 30601 30643 30776 30788 30803 30845 31028
 31140 33101 34430 36104]",0,0,53874636,64340476756,55096194,64395572950,-0.4409114718437195
12,36277,-0.4409114420413971,-0.4409114420413971,False,[],[],[],0,1,[36277],1,0,668127,0,1706841,1706841,-0.4409114718437195
13,36972,-2.4648120403289795,-1.3926328420639038,False,[6445. 5693. 5591.],[0.3037343  0.23348999 0.53495491],[0.3037343  0.53722429 1.0721792 ],363,64,"[ 3263  3265  3268  3269  3271  3275  3276  3277  3279  3280  3285  3288
  3290  3292  3293  3296  3297  3300  3302  3303  3309  3312  3334  3335
  3344  3352  3359  3577  3579  5591  5615  5620  5639  5640  5657  5661
  5676  5691  5693  5697  5698  5704  5706  5711  5714  5715  5724  5728
  5754  5787  5799  5804  5805  5807  5808  5812  5813  5816  5841  6436
  6442  6445  7492 36972]",301,0,53601640,132944849249,560011754,133504861003,-1.252234935760498
14,37241,-0.0008387230336666107,1.9808485507965088,True,[34968.],[1.98168727],[1.98168727],63,64,"[32885 32899 32909 32912 32913 32924 32925 32939 32941 32961 33075 33123
 33132 33140 33160 33221 33263 33417 33563 33657 33793 33867 34093 34106
 34151 34205 34362 34370 34378 34384 34387 34394 34755 34968 35019 35061
 35109 35236 35263 35331 35417 35501 35546 35547 35550 35577 35829 35848
 35890 35991 36305 36352 36482 36487 36516 36563 36567 36569 36628 36634
 36868 37033 37040 37241]",0,0,52467076,39793714760,53759577,39847474337,-0.4409114718437195
15,37297,-4.7390828132629395,0.14000573754310608,True,[37252.  6174. 10117.],[3.17620349 1.40453011 0.29835495],[3.17620349 4.5807336  4.87908855],363,64,"[ 3092  3096  3103  3119  3133  3141  3159  3164  3171  3177  3207  3214
  3237  3246  3281  3299  3306  3318  3327  3332  3337  3342  3347  3372
  3375  3548  3549  3553  3558  3563  3568  3591  4625  6010  6021  6026
  6036  6038  6114  6121  6129  6146  6163  6174  6196 10100 10112 10117
 10127 10151 10169 10171 10184 10189 16739 37178 37180 37181 37215 37252
 37268 37275 37286 37297]",13,2,53608256,223691348219,596534922,224287883141,-7.315335750579834
16,37401,-5.0586090087890625,-2.499225616455078,False,[33057. 33039. 33007.],[-0.12197208  1.54007006  1.14128542],[-0.12197208  1.41809797  2.55938339],363,64,"[31024 31032 31033 31037 31043 31045 31050 31054 31130 31184 31399 31404
 31405 31516 31535 31539 31793 32480 33007 33008 33009 33012 33015 33016
 33029 33034 33039 33040 33043 33044 33046 33048 33051 33052 33057 33116
 33305 33463 33560 33966 33972 34315 34592 35868 36108 36278 36298 36302
 36336 36712 36765 36779 36782 36788 36809 36814 36826 36882 36888 37068
 37153 37212 37316 37401]",301,0,53026692,163247586880,476401614,163723988494,-4.646014213562012
17,37406,1.5581891536712646,-0.876594603061676,True,[37395.],[2.43478376],[2.43478376],63,64,"[35948 35951 35967 35983 35986 36007 36017 36020 36064 36066 36074 36096
 36112 36119 36125 36143 36170 36191 36208 36213 36214 36230 36346 36351
 36361 36380 36408 36414 36450 36465 36491 36497 36503 36609 36617 36619
 36633 36638 36643 36714 36726 36741 36845 36847 36857 36859 36883 36901
 36940 37001 37007 37049 37064 37096 37099 37190 37269 37274 37320 37322
 37344 37349 37395 37406]",0,0,53084061,71716682639,54280809,71770963448,-7.386999130249023
18,37539,-3.236586093902588,-1.5860425233840942,False,[37282. 36821. 36650.],[1.10681558 0.35641932 0.18730867],[1.10681558 1.4632349  1.65054357],363,64,"[34386 34432 34560 34655 34701 34784 34795 34798 35417 35533 35557 35579
 35824 35881 35905 35935 35941 35959 35992 36040 36070 36098 36218 36328
 36374 36498 36501 36534 36589 36650 36680 36683 36747 36752 36755 36759
 36763 36769 36770 36771 36772 36775 36778 36782 36794 36812 36819 36821
 36829 36833 36878 36911 36930 36971 37019 37044 37061 37065 37091 37123
 37261 37282 37382 37539]",301,0,52482959,184001363915,434890362,184436254277,-1.5159717798233032
19,38228,-3.4166088104248047,0.24242499470710754,True,[37627. 29104. 37738.],[0.67760944 1.0608722  1.92055216],[0.67760944 1.73848164 3.65903381],363,64,"[24920 24922 24923 24981 24991 25014 25015 25029 25036 25039 25047 25065
 25072 25078 25082 25093 25100 25102 25141 25171 25201 25203 25206 25223
 25226 25318 25502 25524 26201 26331 27951 28281 28576 28590 29104 29125
 29238 29267 29286 29306 29308 29313 29318 29325 29327 29329 30441 30451
 30459 31504 33238 33410 33443 33474 33569 34654 34755 35578 36719 36895
 37018 37627 37738 38228]",36,2,53157997,265527140995,944394004,266471534999,-0.38436150550842285
20,38496,-4.699341773986816,0.1940932273864746,True,[38490.],[4.893435],[4.893435],63,64,"[34821 34870 34905 34915 35028 35170 35174 35186 35198 35200 35202 35208
 35219 35221 35263 35286 35295 35417 35501 35829 35848 36005 36010 36022
 36029 36034 36044 36050 36095 36103 36111 36122 36244 36326 36516 36521
 36790 36856 36867 36897 37033 37124 37142 37156 37257 37282 37334 37404
 37556 37691 37692 37725 37810 37868 37938 37977 37998 38024 38171 38214
 38274 38443 38490 38496]",0,0,53060967,34708630758,54260204,34762890962,-7.324084281921387
21,38708,-1.2827651500701904,0.17532828450202942,True,[38691.],[1.45809343],[1.45809343],63,64,"[28765 28861 28945 28955 28957 32270 32292 32325 32334 32336 32337 32400
 32411 32421 32430 32628 32632 32713 32717 32744 32748 32751 32752 32757
 32776 32789 32794 32799 32800 32810 32839 32844 32846 32866 32869 32882
 32885 32909 32912 32913 32925 32939 32941 33171 33925 33926 34111 34466
 34468 34477 34479 35585 35591 35594 35663 35783 37965 38383 38387 38474
 38629 38630 38691 38708]",0,0,53529476,54670915253,54752877,54725668130,-3.8084933757781982
22,38931,-0.5620169043540955,0.952033519744873,True,[31884.],[1.51405042],[1.51405042],63,64,"[29809 29814 29820 29821 29832 29840 29855 29861 29878 29914 29946 29996
 30130 30205 30233 30270 30276 30289 30333 30335 30382 30520 30549 30694
 31184 31197 31367 31411 31884 32382 32568 32817 32955 32980 33067 33194
 34070 34149 34158 34161 34234 34236 34266 34586 34606 35728 35954 35958
 36013 36358 36790 36849 37137 37227 37868 38177 38214 38274 38321 38348
 38648 38698 38850 38931]",0,0,52984004,47642397746,55307347,47697705093,-0.6790566444396973
23,39007,-0.5202770233154297,0.2807244658470154,True,[38108. 27740.  8653.],[-0.04601216  0.53593243  0.31108123],[-0.04601216  0.48992026  0.80100149],329,30,"[  545  2015  2403  4424  5533  5555  8653 19149 21444 22926 24993 25012
 26925 27740 27743 28809 29140 31947 32490 32493 32498 33156 34946 34949
 34974 34984 35604 38108 38239 39007]",161,6,23373909,2070657218635,580037034,2071237255669,-1.5213298797607422
24,39315,-0.9967484474182129,1.2344956398010254,True,[39280.],[2.23124409],[2.23124409],63,64,"[31980 32291 32621 32899 32961 33417 33563 33657 33793 33867 33977 34064
 34093 34106 34128 34349 34359 34361 34387 34513 34755 34880 34930 34943
 35019 35061 35263 35501 35829 35848 35890 35991 36254 36268 36305 36348
 36352 36516 36629 36868 37033 37089 37112 37350 37446 37938 38060 38171
 38306 38308 38360 38442 38489 38815 38926 38933 39019 39113 39169 39171
 39190 39280 39306 39315]",0,0,65750692,53212229555,67705230,53279934785,-2.1566314697265625
25,39821,-1.2430319786071777,-0.1414339542388916,False,[13394. 13378. 13308. 13299.],[-1.3353312   1.63889569  0.46782243  0.3302111 ],[-1.3353312   0.30356449  0.77138692  1.10159802],255,9,[13299 13308 13330 13345 13373 13378 13394 13423 39821],248,0,31708886,68252444277,57083024062,125335468339,-0.4409114718437195
26,39936,-0.370250940322876,0.24232947826385498,True,[29233.],[0.61258042],[0.61258042],63,64,"[14242 14246 14257 14260 14271 14308 14324 14332 14344 14395 14605 14612
 14621 14623 15083 15110 20266 20270 20294 22581 22588 22591 26595 26631
 26632 27272 27284 27289 28908 28912 28974 28988 29000 29011 29014 29021
 29023 29026 29027 29030 29118 29123 29153 29175 29181 29233 31239 31312
 31332 33234 33243 33338 34102 34108 34113 34120 35057 35119 35126 39610
 39612 39616 39830 39936]",0,0,52686888,39655618242,53801154,39709419396,-0.4409114718437195
27,40181,-3.470338821411133,1.4926466941833496,True,[39496. 37664.],[3.27759275 1.68539277],[3.27759275 4.96298552],363,64,"[37446 37454 37457 37463 37470 37472 37491 37494 37498 37501 37508 37514
 37516 37530 37540 37547 37550 37552 37558 37564 37573 37577 37579 37592
 37595 37603 37610 37612 37614 37620 37624 37631 37635 37642 37644 37646
 37651 37654 37656 37661 37664 37680 37862 37938 38060 38171 38442 38489
 38815 38926 38933 39019 39113 39171 39190 39306 39367 39425 39472 39496
 39498 39955 40016 40181]",1,1,53108720,161681122365,492907742,162174030107,-0.6103727221488953
28,40625,-1.1768661737442017,0.3849611282348633,True,[40572.],[1.5618273],[1.5618273],63,64,"[39139 39140 39155 39166 39171 39190 39194 39246 39306 39312 39323 39335
 39367 39382 39391 39395 39403 39440 39472 39491 39496 39590 39714 39746
 39754 39791 39794 39825 39880 39915 39924 39934 39942 39943 39952 40016
 40145 40153 40176 40178 40188 40199 40256 40267 40271 40275 40281 40284
 40291 40323 40325 40332 40386 40408 40435 40454 40477 40480 40482 40486
 40488 40545 40572 40625]",0,0,54371574,30408016621,56396521,30464413142,-2.852909564971924
29,40926,-8.601293563842773,-4.088109016418457,False,[40925. 39940. 40395. 40692.],[4.06643820e+00 5.11059761e-02 1.43051147e-06 3.95638943e-01],[4.0664382  4.11754417 4.1175456  4.51318455],363,64,"[39662 39670 39680 39681 39685 39700 39702 39707 39709 39715 39904 39912
 39914 39920 39929 39930 39938 39940 39947 39950 39964 39971 39979 39993
 39994 40011 40016 40021 40036 40049 40052 40055 40071 40081 40097 40116
 40119 40187 40198 40215 40245 40253 40269 40282 40339 40377 40394 40395
 40401 40414 40448 40601 40654 40659 40683 40691 40692 40718 40740 40831
 40833 40907 40925 40926]",301,0,51768805,149414464805,455287954,149869752759,-10.029888153076172
30,41043,-0.9343804121017456,0.21025514602661133,True,[41008. 40742.],[0.64409697 0.50053859],[0.64409697 1.14463556],363,64,"[35923 35929 35949 35952 36003 36053 36148 36282 36469 36564 36575 36610
 36665 36925 37066 37204 37225 37321 37341 37481 37486 37634 37645 37918
 37966 38017 38029 38121 38122 38158 38192 38200 38247 39645 39784 39793
 39795 40122 40130 40131 40296 40384 40506 40523 40529 40531 40534 40536
 40540 40542 40693 40725 40727 40728 40733 40738 40742 40865 40894 40898
 40904 41008 41012 41043]",1,1,54520597,183723828497,437937398,184161765895,-0.4409114718437195
31,41426,-1.651463508605957,-0.7810888290405273,False,[41345. 41055. 41034. 40646. 41087. 41073.],[ 0.19196582  0.05769563  0.49957156  0.04184908 -0.05269653  0.13198912],[0.19196582 0.24966145 0.74923301 0.79108208 0.73838556 0.87037468],363,64,"[39847 39849 39852 39864 39867 39873 39880 39881 39900 39908 39919 39943
 39975 39976 39980 40016 40153 40235 40336 40381 40386 40646 40686 40696
 40697 40698 40700 40708 40713 40717 40732 40745 40748 40782 40786 40790
 40792 40796 40819 40820 40908 40912 40914 40952 41006 41017 41020 41034
 41037 41055 41057 41064 41070 41073 41087 41102 41195 41247 41256 41286
 41319 41345 41376 41426]",301,0,53364629,154166534419,542220446,154708754865,5.071820259094238
32,41428,-0.4369398057460785,-0.4369398057460785,False,[],[],[],363,64,"[37479 37803 37867 37868 37869 37872 37874 37898 37917 38178 38189 38214
 38231 38241 38274 38362 38375 38382 38385 38435 38440 38458 38522 38622
 38807 38850 39027 39037 39440 39590 39880 40004 40153 40386 40662 40663
 40666 40668 40671 40677 40679 40687 40696 40697 40700 40736 40805 40820
 40952 41023 41070 41177 41182 41185 41187 41191 41213 41247 41264 41273
 41305 41349 41361 41428]",301,0,50906801,176989073047,368110297,177357183344,-0.4409114718437195
33,41449,-2.7771530151367188,1.0538159608840942,True,[41185. 39658. 40159.],[-0.09728432  2.19090343  1.73734987],[-0.09728432  2.09361911  3.83096898],363,64,"[37133 37137 37154 37161 37203 37219 37227 37336 37371 37420 37446 37479
 37868 38214 38274 38756 38794 38813 38834 38850 38902 38943 39019 39086
 39113 39440 39472 39551 39562 39570 39572 39576 39580 39585 39590 39605
 39655 39658 39686 39737 39880 39986 40016 40153 40159 40201 40274 40278
 40346 40354 40372 40381 40386 40711 40736 40819 40952 41070 41185 41187
 41247 41264 41336 41449]",129,4,52221950,206304286932,536328974,206840615906,-1.7890561819076538
34,42300,-0.7473406791687012,0.7920618057250977,True,[38811. 38464.],[0.02608025 1.51332223],[0.02608025 1.53940248],363,64,"[38372 38390 38419 38450 38456 38461 38464 38497 38518 38525 38794 38811
 38813 38834 38850 38902 38943 39019 39062 39073 39113 39202 39325 39440
 39472 39517 39556 39589 39590 39646 39804 39847 39849 39852 39864 39867
 39873 39880 40004 40016 40123 40153 40386 40595 40597 40603 40609 40646
 40736 40949 40952 41070 41247 41264 41547 41702 41811 42051 42083 42089
 42250 42269 42291 42300]",198,3,53434521,226247995271,701089815,226949085086,-0.4409114718437195
35,42811,-0.7445615530014038,1.438524603843689,True,[42684.],[2.18308616],[2.18308616],63,64,"[39361 39365 39367 39472 39496 39624 39804 40016 40072 40093 40101 40646
 40696 40697 40700 40765 40820 40917 40957 40963 40983 41177 41187 41195
 41319 41345 41399 41419 41421 41426 41432 41444 41476 41563 41915 41931
 41941 41992 42051 42348 42406 42430 42443 42455 42470 42479 42495 42498
 42502 42509 42530 42554 42560 42569 42582 42640 42678 42680 42684 42688
 42704 42710 42795 42811]",0,0,69135024,39138848597,71552293,39210400890,1.8314579725265503
36,42879,-0.4409114420413971,-0.4409114420413971,False,[],[],[],0,1,[42879],1,0,623864,0,1781773,1781773,-0.4409114718437195
37,43238,-0.653614342212677,0.032025162130594254,True,[42819. 42405. 43201.],[0.23178053 0.18812716 0.26573182],[0.23178053 0.41990769 0.6856395 ],363,64,"[40661 40664 40670 40736 40756 40770 40791 40809 40886 40952 40980 40993
 41016 41021 41026 41030 41070 41137 41143 41247 41260 41264 41331 41404
 41411 41547 41575 41590 41600 41630 41702 41703 41739 41869 41874 41949
 41973 42051 42089 42173 42201 42206 42211 42212 42213 42219 42250 42279
 42291 42348 42405 42455 42458 42478 42561 42608 42803 42819 42822 42934
 43024 43182 43201 43238]",191,2,53974359,460736362663,660607835,461396970498,-0.4409114718437195
38,43433,-2.5668787956237793,-0.007677789777517319,False,"[43392. 40223. 42038. 43370. 42374. 40216. 40218. 40221. 40243. 40386.
 40512. 40524. 40526. 40533. 40535. 40539. 40543. 40546. 40550. 40552.
 40618. 40646. 40736. 40952. 41066. 41070.]","[ 1.89788151e+00  7.00807571e-03  7.47495890e-02  8.23637247e-02
  1.01102829e-01 -1.23739243e-04  4.17900085e-03  4.57608700e-03
 -7.75802135e-02  7.54830837e-02  2.88751125e-02  2.54933834e-02
  2.49789119e-01  1.69734955e-02 -6.24744892e-02 -6.78093433e-02
 -1.50328875e-02  7.65480995e-02 -3.07840109e-02  5.18505573e-02
  4.09268141e-02  0.00000000e+00  7.21573830e-04  1.75809860e-03
  6.60684146e-02  6.65712357e-03]","[1.89788151 1.90488958 1.97963917 2.0620029  2.16310573 2.16298199
 2.16716099 2.17173707 2.09415686 2.16963995 2.19851506 2.22400844
 2.47379756 2.49077106 2.42829657 2.36048722 2.34545434 2.42200243
 2.39121842 2.44306898 2.4839958  2.4839958  2.48471737 2.48647547
 2.55254388 2.55920101]",363,64,"[40216 40218 40221 40223 40243 40386 40512 40524 40526 40533 40535 40539
 40543 40546 40550 40552 40618 40646 40736 40952 41066 41070 41195 41247
 41264 41321 41328 41338 41339 41343 41396 41400 41432 41447 41547 41563
 41702 41992 41998 42004 42021 42038 42051 42089 42250 42291 42374 42442
 42449 42455 42561 42608 42803 42822 42834 43152 43153 43187 43370 43372
 43384 43392 43423 43433]",301,0,51551958,171645087788,960909672,172605997460,-4.953760623931885
39,43462,-1.1041054725646973,-0.4409114420413971,False,[31282. 31141. 31276.],[-0.88736582 -0.3142693   1.86482915],[-0.88736582 -1.20163512  0.66319403],7,4,[31141 31276 31282 43462],5,0,2922955,1834082260,10332523,1844414783,-1.1041055917739868
40,43766,-4.470593452453613,-1.5321769714355469,False,[33610. 28567. 43616.],[0.45943356 0.6060133  1.87296963],[0.45943356 1.06544685 2.93841648],363,64,"[22369 22957 22976 23100 26508 26535 26540 26563 28403 28441 28455 28487
 28490 28499 28502 28508 28547 28550 28553 28556 28567 28580 28599 29727
 29730 29732 29741 29746 29749 32483 32836 33483 33610 33621 34156 34168
 34170 34176 34183 34192 35233 37699 38743 43414 43438 43442 43461 43465
 43470 43473 43478 43489 43492 43522 43530 43543 43562 43576 43616 43628
 43645 43648 43655 43766]",301,0,53110279,164753799437,554680972,165308480409,-0.8850151896476746
41,43970,-4.2109479904174805,1.3046458959579468,True,[35233. 33621. 28490. 28441.],[0.35184503 1.71794057 1.90918541 1.53662288],[0.35184503 2.06978559 3.978971   5.51559389],363,64,"[26563 28403 28441 28455 28487 28490 28499 28502 28508 28547 28550 28553
 28556 28567 28580 28599 29727 29730 29732 29741 29746 29749 32483 32836
 33483 33610 33621 34156 34168 34170 34176 34183 34192 35233 37699 38743
 43414 43438 43442 43461 43465 43470 43473 43478 43489 43492 43522 43530
 43543 43562 43576 43616 43628 43645 43648 43655 43766 43777 43805 43841
 43848 43905 43925 43970]",93,4,53689484,403415871082,744016955,404159888037,-0.4409114718437195
42,44300,-0.11591541767120361,0.5366404056549072,True,[43934.],[0.65255582],[0.65255582],63,64,"[43519 43528 43532 43534 43547 43555 43625 43664 43666 43737 43785 43793
 43822 43825 43839 43845 43856 43860 43879 43884 43901 43928 43934 43946
 43948 43955 43967 43973 44019 44021 44024 44027 44030 44032 44040 44071
 44073 44074 44075 44080 44081 44082 44086 44090 44094 44119 44137 44145
 44147 44149 44150 44151 44175 44189 44194 44199 44200 44224 44242 44244
 44251 44254 44255 44300]",0,0,53520819,57496446392,54692354,57551138746,0.8107184171676636
43,44345,-6.157004356384277,-2.5059430599212646,False,[44342. 44292. 44335. 44318. 44250.],[1.13267136 0.05002594 1.6398921  0.57291555 0.25555634],[1.13267136 1.1826973  2.8225894  3.39550495 3.6510613 ],363,64,"[44174 44175 44177 44179 44181 44185 44186 44187 44189 44191 44193 44194
 44199 44200 44203 44206 44207 44209 44212 44213 44219 44224 44226 44229
 44234 44237 44238 44239 44240 44242 44243 44244 44248 44250 44251 44253
 44254 44255 44260 44265 44278 44282 44291 44292 44295 44300 44306 44308
 44309 44312 44313 44316 44318 44320 44322 44329 44330 44331 44335 44339
 44342 44343 44344 44345]",301,0,53484698,110160476134,475910574,110636386708,-5.272566318511963
44,44348,-5.018070697784424,0.2661449909210205,True,[44346. 44335. 44342. 44292.],[2.50056314 0.2047348  2.13826126 0.44065648],[2.50056314 2.70529795 4.84355921 5.28421569],363,64,"[44173 44174 44175 44177 44179 44181 44185 44186 44187 44189 44191 44193
 44194 44199 44200 44203 44206 44207 44209 44212 44213 44219 44224 44226
 44229 44234 44237 44238 44239 44240 44242 44243 44244 44248 44250 44251
 44253 44255 44260 44265 44278 44282 44291 44292 44295 44306 44308 44309
 44312 44313 44316 44318 44320 44329 44330 44331 44335 44339 44342 44343
 44344 44345 44346 44348]",163,3,53621766,111136322803,626603044,111762925847,-3.782113552093506
45,44472,-1.7717422246932983,-0.029404696077108383,False,[44460. 44457. 44458. 44453. 44432.],[-0.03802919  0.44673002  0.39194161  0.9395122   0.0021829 ],[-0.03802919  0.40870082  0.80064243  1.74015463  1.74233753],363,64,"[44368 44370 44371 44372 44373 44374 44379 44381 44383 44385 44386 44388
 44389 44390 44391 44393 44397 44398 44401 44402 44405 44407 44408 44409
 44410 44411 44412 44413 44415 44418 44419 44421 44422 44425 44426 44427
 44428 44429 44430 44431 44432 44433 44434 44436 44437 44438 44441 44442
 44443 44445 44447 44448 44449 44450 44451 44453 44454 44456 44457 44458
 44460 44462 44463 44472]",301,0,127580220,103475863825,502323252,103978187077,-3.5344719886779785
