,explained_event_id,event_ids,event_importances,original_score,oracle_calls,candidate_size,candidates,sparsity,fidelity,best fidelity,oracle_call_duration,explanation_duration,init_duration,total_duration
32,42300,"[32160, 27928, 33284, 28061, 27901, 26575, 27917, 33297, 33376, 27031, 26566, 28048, 28044, 26584, 26560, 33369, 33383, 40609, 33279, 27880, 27922, 28448, 28494, 28411, 28565, 28511, 28457, 28434, 27863, 27927]","[0.18595145642757416, 0.08850347250699997, 0.0739433541893959, 0.04114567115902901, 0.037767793983221054, 0.03612150996923447, 0.02952265553176403, 0.027240702882409096, 0.025079157203435898, 0.01593860797584057, 0.00873536802828312, 0.003118047956377268, 0.0021020532585680485, -0.005250043701380491, -0.016296714544296265, -0.0330655574798584, -0.044852837920188904, -0.06068511679768562, -0.08480832725763321, -0.17557352781295776, -0.21909107267856598, -0.563866138458252, -0.5897344946861267, -0.6520909070968628, -0.7319123148918152, -0.7368470430374146, -0.7798892259597778, -0.822820782661438, -0.935808539390564, -1.021194577217102]",1.3772531747817993,0,30,"[32160 27928 33284 28061 27901 26575 27917 33297 33376 27031 26566 28048
 28044 26584 26560 33369 33383 40609 33279 27880 27922 28448 28494 28411
 28565 28511 28457 28434 27863 27927]","[0.   0.05 0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5  0.55 0.6  0.65
 0.7  0.75 0.8  0.85 0.9  0.95 1.  ]","[-0.74620748 -0.63950092  0.20515907  0.20515907  0.13601482  0.41503143
  0.24946916  0.24946916  0.22236359  0.22236359  0.27682078  0.25391865
  0.11158681  0.11158681 -0.07343507 -0.07382858 -0.06101155 -0.03534806
 -0.00314009 -0.00314009  0.        ]","[-0.74620748 -0.63950092  0.20515907  0.20515907  0.20515907  0.41503143
  0.41503143  0.41503143  0.41503143  0.41503143  0.41503143  0.41503143
  0.41503143  0.41503143  0.41503143  0.41503143  0.41503143  0.41503143
  0.41503143  0.41503143  0.41503143]",0,8096698,11391687,19488385
33,42811,"[42678, 39190, 42479, 42640, 39283, 42509, 42704, 42495, 41476, 39035, 41931, 39137, 42560, 41345, 42502, 42498, 42554, 41941, 39020, 39030, 41319, 39154, 42710, 41992, 42569, 39207, 42530, 42582, 41426, 42684]","[0.768802285194397, 0.3035341799259186, 0.2913255989551544, 0.23448975384235382, 0.2283550649881363, 0.21817713975906372, 0.21789319813251495, 0.19999004900455475, 0.19404086470603943, 0.19136686623096466, 0.18833282589912415, 0.18516509234905243, 0.1791265308856964, 0.17630626261234283, 0.17488564550876617, 0.17110592126846313, 0.16861465573310852, 0.16772638261318207, 0.16450850665569305, 0.16450135409832, 0.1466122716665268, 0.14568576216697693, 0.1398889720439911, 0.12576565146446228, 0.12503807246685028, 0.11548694968223572, 0.0928494855761528, 0.07681257277727127, 0.05921554192900658, -0.6636062860488892]",1.2443320751190186,0,30,"[42678 39190 42479 42640 39283 42509 42704 42495 41476 39035 41931 39137
 42560 41345 42502 42498 42554 41941 39020 39030 41319 39154 42710 41992
 42569 39207 42530 42582 41426 42684]","[0.   0.05 0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5  0.55 0.6  0.65
 0.7  0.75 0.8  0.85 0.9  0.95 1.  ]","[-0.5519681  -0.5519681   1.00585103  1.00585103  0.95357466  1.29261303
  1.31984735  1.15910125  1.42442226  1.42402482  2.15295672  2.06754947
  1.88212252  1.88212252  1.87841773  1.86625648  1.48588395  1.48588395
  0.72632456 -0.02619505 -0.08313799]","[-0.5519681  -0.5519681   1.00585103  1.00585103  1.00585103  1.29261303
  1.31984735  1.31984735  1.42442226  1.42442226  2.15295672  2.15295672
  2.15295672  2.15295672  2.15295672  2.15295672  2.15295672  2.15295672
  2.15295672  2.15295672  2.15295672]",0,9874316,15435711,25310027
34,43238,"[31261, 30468, 30612, 31358, 30598, 31557, 31188, 29992, 30699, 31533, 30691, 31250, 31107, 31101, 30065, 31527, 30419, 30911, 42822, 30522, 31371, 31451, 30607, 30570, 30640, 30531, 31234, 30681, 34402, 31463]","[0.07536772638559341, 0.059534359723329544, 0.037830982357263565, 0.01735699363052845, 0.014531126245856285, 0.010418588295578957, 0.006566903088241816, 0.0008176029659807682, -0.009608263149857521, -0.01023607887327671, -0.016194475814700127, -0.016460800543427467, -0.0358676053583622, -0.03644924238324165, -0.052619270980358124, -0.061547961086034775, -0.0626225695014, -0.07540810853242874, -0.07601451128721237, -0.07855845987796783, -0.08115579932928085, -0.08870622515678406, -0.08886710554361343, -0.11599507927894592, -0.12483980506658554, -0.1289440542459488, -0.13371413946151733, -0.14963777363300323, -0.1672629565000534, -0.2004765272140503]",-1.1191970109939575,0,30,"[31261 30468 30612 31358 30598 31557 31188 29992 30699 31533 30691 31250
 31107 31101 30065 31527 30419 30911 42822 30522 31371 31451 30607 30570
 30640 30531 31234 30681 34402 31463]","[0.   0.05 0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5  0.55 0.6  0.65
 0.7  0.75 0.8  0.85 0.9  0.95 1.  ]","[0.12067473 0.12067473 0.12067473 0.12067473 0.12067473 0.12067473
 0.12067473 0.12067473 0.12067473 0.12067473 0.12067473 0.12067473
 0.11403298 0.11403298 0.11403298 0.11403298 0.11403298 0.11403298
 0.11403298 0.11403298 0.11403298]","[0.12067473 0.12067473 0.12067473 0.12067473 0.12067473 0.12067473
 0.12067473 0.12067473 0.12067473 0.12067473 0.12067473 0.12067473
 0.12067473 0.12067473 0.12067473 0.12067473 0.12067473 0.12067473
 0.12067473 0.12067473 0.12067473]",0,7617287,10689376,18306663
35,43433,"[36323, 40243, 36907, 37022, 38711, 40004, 40526, 36395, 40512, 35901, 41400, 43372, 43392, 35900, 35899, 36543, 37011, 36531, 43370, 35920, 35909, 36785, 41396, 35912, 40149, 39439, 43152, 39026, 38109, 40386]","[0.14486578106880188, 0.12443246692419052, 0.11750040203332901, 0.09018261730670929, 0.06946796178817749, 0.06786680966615677, 0.06445861607789993, 0.05251399800181389, 0.05221891403198242, 0.04873725026845932, 0.03539624437689781, 0.03396362066268921, 0.027042802423238754, 0.02263725735247135, 0.016133414581418037, 0.009522071108222008, 0.008529411628842354, -0.012185415253043175, -0.021318858489394188, -0.021652279421687126, -0.024042384698987007, -0.05551282688975334, -0.05715148523449898, -0.05793632194399834, -0.0631595179438591, -0.0638430193066597, -0.1138119027018547, -0.1351328343153, -0.17097969353199005, -0.20168322324752808]",0.8903517723083496,0,30,"[36323 40243 36907 37022 38711 40004 40526 36395 40512 35901 41400 43372
 43392 35900 35899 36543 37011 36531 43370 35920 35909 36785 41396 35912
 40149 39439 43152 39026 38109 40386]","[0.   0.05 0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5  0.55 0.6  0.65
 0.7  0.75 0.8  0.85 0.9  0.95 1.  ]","[-1.99208307 -1.99516749 -1.99516749 -1.99516749 -1.9726404  -1.9726404
 -1.76213974 -1.7055763  -0.44862917 -0.44862917 -0.44862917 -0.44862917
  0.04734749  0.04734749  0.04734749  0.1345191   0.11368465 -0.18257987
 -0.10511649 -0.10511649  0.13221717]","[-1.99208307 -1.99208307 -1.99208307 -1.99208307 -1.9726404  -1.9726404
 -1.76213974 -1.7055763  -0.44862917 -0.44862917 -0.44862917 -0.44862917
  0.04734749  0.04734749  0.04734749  0.1345191   0.1345191   0.1345191
  0.1345191   0.1345191   0.1345191 ]",0,9140287,13739885,22880172
36,43462,"[31276, 31282, 31141]","[0.1638503521680832, 0.15448503196239471, 0.11570526659488678]",0.7263510823249817,0,3,[31276 31282 31141],"[0.   0.05 0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5  0.55 0.6  0.65
 0.7  0.75 0.8  0.85 0.9  0.95 1.  ]","[0.01449633 0.01449633 0.01449633 0.01449633 0.01449633 0.01449633
 0.01449633 0.02873331 0.02873331 0.02873331 0.02873331 0.02873331
 0.02873331 0.02873331 0.         0.         0.         0.
 0.         0.         0.        ]","[0.01449633 0.01449633 0.01449633 0.01449633 0.01449633 0.01449633
 0.01449633 0.02873331 0.02873331 0.02873331 0.02873331 0.02873331
 0.02873331 0.02873331 0.02873331 0.02873331 0.02873331 0.02873331
 0.02873331 0.02873331 0.02873331]",0,6692471,10017718,16710189
37,43766,"[43530, 29749, 43645, 43655, 32483, 34156, 43648, 43465, 43562, 43489, 32836, 43438, 43461, 43576, 34183, 43478, 43628, 34192, 43616, 43470, 34168, 34176, 43522, 34170, 43473, 43543, 43442, 38743, 43492, 43414]","[0.12183111160993576, 0.11479467898607254, 0.09511711448431015, 0.09243820607662201, 0.07983572036027908, 0.0746186375617981, 0.07004944235086441, 0.06403196603059769, 0.063301682472229, 0.061871204525232315, 0.06161032244563103, 0.037774618715047836, 0.036740418523550034, 0.03619135543704033, 0.03554688021540642, 0.029297320172190666, 0.027670664712786674, 0.02487788535654545, 0.020428424701094627, 0.019857240840792656, 0.019317874684929848, 0.008480031043291092, -0.0010128631256520748, -0.005388937424868345, -0.01107632927596569, -0.016106948256492615, -0.020069705322384834, -0.07175201177597046, -0.07772413641214371, -0.1140551045536995]",4.120818138122559,0,30,"[43530 29749 43645 43655 32483 34156 43648 43465 43562 43489 32836 43438
 43461 43576 34183 43478 43628 34192 43616 43470 34168 34176 43522 34170
 43473 43543 43442 38743 43492 43414]","[0.   0.05 0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5  0.55 0.6  0.65
 0.7  0.75 0.8  0.85 0.9  0.95 1.  ]","[-1.9371829  -1.86201119 -0.91510415 -0.90281963 -0.98671269 -0.80807042
 -0.84558964 -0.82612944 -0.5305624  -0.79365849 -0.4392066  -0.37181854
 -0.49006176 -0.27346849 -0.27054    -0.22577739 -0.08762836 -0.05477905
  0.00895405  0.03380871  0.        ]","[-1.9371829  -1.86201119 -0.91510415 -0.90281963 -0.90281963 -0.80807042
 -0.80807042 -0.80807042 -0.5305624  -0.5305624  -0.4392066  -0.37181854
 -0.37181854 -0.27346849 -0.27054    -0.22577739 -0.08762836 -0.05477905
  0.00895405  0.03380871  0.03380871]",0,9834047,15304555,25138602
38,43970,"[43562, 43530, 43645, 43576, 34192, 43438, 43841, 43628, 43465, 43489, 43543, 43648, 43766, 43655, 43442, 38743, 43470, 43805, 43777, 43925, 43522, 34183, 43478, 43616, 43905, 43848, 43414, 43473, 43461, 43492]","[0.1140851378440857, 0.06935913860797882, 0.06546520441770554, 0.06322026997804642, 0.046199288219213486, 0.03997960314154625, 0.035220444202423096, 0.029491351917386055, 0.022777097299695015, 0.01979438029229641, 0.01968109793961048, 0.016483904793858528, 0.012477831915020943, 0.011339547112584114, -0.0035337707959115505, -0.0047505698166787624, -0.011471880599856377, -0.017624611034989357, -0.017676683142781258, -0.023303763940930367, -0.023325255140662193, -0.023602908477187157, -0.02633577398955822, -0.03210366144776344, -0.036593060940504074, -0.04063225910067558, -0.05094596743583679, -0.06685004383325577, -0.07066548615694046, -0.07971396297216415]",3.719615936279297,0,30,"[43562 43530 43645 43576 34192 43438 43841 43628 43465 43489 43543 43648
 43766 43655 43442 38743 43470 43805 43777 43925 43522 34183 43478 43616
 43905 43848 43414 43473 43461 43492]","[0.   0.05 0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5  0.55 0.6  0.65
 0.7  0.75 0.8  0.85 0.9  0.95 1.  ]","[-3.23536867 -2.41557717 -1.06885815 -1.0143702  -0.99573445 -1.12903452
 -1.05619526 -0.56552601 -0.56366992 -0.58918524 -0.44817305 -0.47155356
 -0.70380354 -0.72143912 -0.44893074 -0.40340567  0.00412941 -0.12450385
 -0.0857296  -0.08298659  0.        ]","[-3.23536867 -2.41557717 -1.06885815 -1.0143702  -0.99573445 -0.99573445
 -0.99573445 -0.56552601 -0.56366992 -0.56366992 -0.44817305 -0.44817305
 -0.44817305 -0.44817305 -0.44817305 -0.40340567  0.00412941  0.00412941
  0.00412941  0.00412941  0.00412941]",0,9716673,15422595,25139268
39,44300,"[42488, 43337, 44119, 44086, 43423, 43928, 42521, 44255, 43879, 41854, 44254, 41383, 42523, 42534, 42620, 43934, 42644, 44145, 43946, 43331, 41287, 42042, 42633, 44137, 41713, 44040, 43955, 42466, 43793, 41634]","[0.2464803010225296, 0.1815500408411026, 0.15476630628108978, 0.15019463002681732, 0.14187611639499664, 0.13159626722335815, 0.12709631025791168, 0.126405268907547, 0.12331032007932663, 0.12327846139669418, 0.11870364844799042, 0.10975167900323868, 0.10763642191886902, 0.10377773642539978, 0.08880925923585892, 0.08618070185184479, 0.07751135528087616, 0.07648137211799622, 0.06978032737970352, 0.05969644710421562, 0.051874641329050064, 0.04462410882115364, 0.040111709386110306, 0.0358922965824604, 0.030088605359196663, 0.007039363030344248, 0.004718966316431761, 0.0024821762926876545, -0.03897843882441521, -0.06547544151544571]",1.0261249542236328,0,30,"[42488 43337 44119 44086 43423 43928 42521 44255 43879 41854 44254 41383
 42523 42534 42620 43934 42644 44145 43946 43331 41287 42042 42633 44137
 41713 44040 43955 42466 43793 41634]","[0.   0.05 0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5  0.55 0.6  0.65
 0.7  0.75 0.8  0.85 0.9  0.95 1.  ]","[ 0.18079221  0.18905187 -0.09990788 -0.10562909 -0.11303192 -0.10552061
 -0.13371807 -0.11797082 -0.13881385 -0.13897717 -0.14937019 -0.14934671
 -0.13624519  0.67638493  0.67667985  0.67599034  0.64548075  0.57192016
  0.42865372 -0.00965345 -0.00965345]","[0.18079221 0.18905187 0.18905187 0.18905187 0.18905187 0.18905187
 0.18905187 0.18905187 0.18905187 0.18905187 0.18905187 0.18905187
 0.18905187 0.67638493 0.67667985 0.67667985 0.67667985 0.67667985
 0.67667985 0.67667985 0.67667985]",0,11528050,20273834,31801884
40,44345,"[43840, 44199, 43833, 44320, 44253, 44318, 44335, 43817, 44251, 44342, 43801, 44238, 44292, 43965, 44316, 44250, 44331, 44240, 44140, 44048, 44151, 44154, 43815, 44152, 43750, 44149, 44162, 44046, 44312, 44308]","[0.1538379043340683, 0.04898427799344063, 0.04428426921367645, 0.03075845167040825, 0.027167847380042076, 0.023970017209649086, 0.02137589640915394, 0.012218967080116272, 0.0064155631698668, -0.009441060945391655, -0.012061571702361107, -0.012364635244011879, -0.018298549577593803, -0.02109791524708271, -0.02169850654900074, -0.025576366111636162, -0.027350956574082375, -0.03475051745772362, -0.04644349217414856, -0.04762638732790947, -0.05122680962085724, -0.05262604355812073, -0.07163210958242416, -0.07198162376880646, -0.07433096319437027, -0.08381187170743942, -0.08657605201005936, -0.09086950868368149, -0.09500191360712051, -0.3238862156867981]",2.6472363471984863,0,30,"[43840 44199 43833 44320 44253 44318 44335 43817 44251 44342 43801 44238
 44292 43965 44316 44250 44331 44240 44140 44048 44151 44154 43815 44152
 43750 44149 44162 44046 44312 44308]","[0.   0.05 0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5  0.55 0.6  0.65
 0.7  0.75 0.8  0.85 0.9  0.95 1.  ]","[-1.87212336 -1.87212336 -2.62903827 -2.62903827 -3.53974098 -3.53974098
 -3.34566736 -3.34566736 -2.99692607 -2.99692607  0.18027425  0.13239503
  0.22796035  0.23315763  0.19732046  0.20248079  0.28605676  0.23623228
  0.1602602   0.08109188  0.        ]","[-1.87212336 -1.87212336 -1.87212336 -1.87212336 -1.87212336 -1.87212336
 -1.87212336 -1.87212336 -1.87212336 -1.87212336  0.18027425  0.18027425
  0.22796035  0.23315763  0.23315763  0.23315763  0.28605676  0.28605676
  0.28605676  0.28605676  0.28605676]",0,12113701,20556640,32670341
41,44348,"[43840, 44345, 44320, 44199, 44318, 44346, 43817, 44335, 43833, 44251, 44342, 44152, 43965, 44238, 44154, 44048, 44253, 44331, 44316, 44151, 43815, 44046, 44240, 44292, 44250, 44162, 44312, 44149, 44140, 44308]","[0.06387651711702347, 0.04389731213450432, 0.032022684812545776, 0.026158129796385765, 0.005719082895666361, -0.009109890088438988, -0.025644635781645775, -0.04290587827563286, -0.04568899795413017, -0.04935379698872566, -0.0520269013941288, -0.06360096484422684, -0.06666550785303116, -0.06719878315925598, -0.06723689287900925, -0.06758802384138107, -0.07495806366205215, -0.09192050993442535, -0.09647256880998611, -0.10179352015256882, -0.10373092442750931, -0.10940747708082199, -0.11470590531826019, -0.11495103687047958, -0.11995988339185715, -0.12525574862957, -0.13167868554592133, -0.1640549749135971, -0.19900105893611908, -0.3814651072025299]",0.9810974597930908,0,30,"[43840 44345 44320 44199 44318 44346 43817 44335 43833 44251 44342 44152
 43965 44238 44154 44048 44253 44331 44316 44151 43815 44046 44240 44292
 44250 44162 44312 44149 44140 44308]","[0.   0.05 0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5  0.55 0.6  0.65
 0.7  0.75 0.8  0.85 0.9  0.95 1.  ]","[-2.75099492 -3.41388011 -2.84784508 -3.1495595  -3.11524868 -2.9337101
 -2.23812199 -2.08182406 -1.71554291 -1.60599351 -2.30182123 -2.30182123
 -1.64331263 -1.5363825  -1.4216783  -1.4216783  -1.2797364  -1.01927644
  0.33408475  0.21592927  0.        ]","[-2.75099492 -2.75099492 -2.75099492 -2.75099492 -2.75099492 -2.75099492
 -2.23812199 -2.08182406 -1.71554291 -1.60599351 -1.60599351 -1.60599351
 -1.60599351 -1.5363825  -1.4216783  -1.4216783  -1.2797364  -1.01927644
  0.33408475  0.33408475  0.33408475]",0,11610471,18721189,30331660
42,44472,"[44345, 44429, 44352, 44457, 44346, 44458, 44320, 44460, 44253, 44453, 44318, 44357, 44240, 44238, 44342, 44251, 44292, 44348, 44456, 44331, 44401, 44316, 44335, 44247, 44437, 44233, 44411, 44312, 44250, 44308]","[0.09910553693771362, 0.0704195573925972, 0.06056990846991539, 0.0597282238304615, 0.05035028234124184, 0.04936149716377258, 0.04650449380278587, 0.03751041367650032, 0.034372035413980484, 0.031499940901994705, 0.028188372030854225, 0.027287976816296577, 0.026632040739059448, 0.021569358184933662, 0.0201661828905344, 0.018259624019265175, 0.014039786532521248, 0.009693901985883713, 0.0060865492559969425, -0.004938533063977957, -0.0072617060504853725, -0.014406571164727211, -0.015369972214102745, -0.02952219732105732, -0.0464557446539402, -0.06352217495441437, -0.07463015615940094, -0.07645413279533386, -0.08183158189058304, -0.3300420939922333]",1.2876479625701904,0,30,"[44345 44429 44352 44457 44346 44458 44320 44460 44253 44453 44318 44357
 44240 44238 44342 44251 44292 44348 44456 44331 44401 44316 44335 44247
 44437 44233 44411 44312 44250 44308]","[0.   0.05 0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5  0.55 0.6  0.65
 0.7  0.75 0.8  0.85 0.9  0.95 1.  ]","[-0.59949791  0.45327091  0.1717788   0.12652469  1.2782681   1.25804782
  1.22011495  1.13606477  1.34538245  1.34538245  1.33315301  1.33315301
  0.86921287  0.92031646  0.93671918  0.99466014  0.9085989   0.90851903
  0.          0.          0.        ]","[-0.59949791  0.45327091  0.45327091  0.45327091  1.2782681   1.2782681
  1.2782681   1.2782681   1.34538245  1.34538245  1.34538245  1.34538245
  1.34538245  1.34538245  1.34538245  1.34538245  1.34538245  1.34538245
  1.34538245  1.34538245  1.34538245]",0,12263364,20018563,32281927
43,44652,"[43840, 43688, 43231, 43265, 44616, 43700, 43817, 43833, 43695, 43663, 43654, 43243, 44458, 43801, 44612, 43278, 43270, 44316, 43815, 44238, 43658, 43673, 44048, 43235, 43236, 43750, 43741, 44046, 44519, 43224]","[0.09558836370706558, 0.09343905001878738, 0.05216596648097038, 0.05099213495850563, 0.03415985032916069, 0.031697724014520645, 0.026830876246094704, 0.014032239094376564, -0.005393871571868658, -0.011449432000517845, -0.01905023865401745, -0.022414224222302437, -0.02295777015388012, -0.03158066049218178, -0.04028467461466789, -0.057801391929388046, -0.05996701493859291, -0.06668495386838913, -0.0737706646323204, -0.0742385983467102, -0.07482552528381348, -0.08254894614219666, -0.0871746614575386, -0.09484678506851196, -0.09532111138105392, -0.10505179315805435, -0.1128736063838005, -0.12073325365781784, -0.16692623496055603, -0.4020650088787079]",3.027287483215332,0,30,"[43840 43688 43231 43265 44616 43700 43817 43833 43695 43663 43654 43243
 44458 43801 44612 43278 43270 44316 43815 44238 43658 43673 44048 43235
 43236 43750 43741 44046 44519 43224]","[0.   0.05 0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5  0.55 0.6  0.65
 0.7  0.75 0.8  0.85 0.9  0.95 1.  ]","[-0.09138632 -0.22345972 -0.22345972 -0.08083797 -0.27188253 -0.12816191
 -0.1735363  -0.1735363  -0.1735363  -0.17232752  0.00647998  0.00647998
 -0.04001236 -0.04982138  0.01866198  0.00267291  0.00267291 -0.01243138
  0.03152132  0.0315938   0.0315938 ]","[-0.09138632 -0.09138632 -0.09138632 -0.08083797 -0.08083797 -0.08083797
 -0.08083797 -0.08083797 -0.08083797 -0.08083797  0.00647998  0.00647998
  0.00647998  0.00647998  0.01866198  0.01866198  0.01866198  0.01866198
  0.03152132  0.0315938   0.0315938 ]",0,9406352,14823239,24229591
44,44778,"[37559, 37660, 37354, 44713, 34090, 35536, 37708, 37414, 37346, 42426, 42431, 37308, 34110, 37255, 37752, 37485, 31748, 37723, 37878, 37247, 44698, 42415, 37596, 44710, 37234, 39886, 35786, 37819, 31779, 35470]","[0.09221801906824112, 0.08550692349672318, 0.06801942735910416, 0.06086649373173714, 0.057321224361658096, 0.05589892715215683, 0.04932227358222008, 0.048651013523340225, 0.047109153121709824, 0.04696580022573471, 0.03814554959535599, 0.036360595375299454, 0.036328963935375214, 0.033972468227148056, 0.032832030206918716, 0.023171039298176765, 0.01773841120302677, 0.01715991087257862, 0.014467669650912285, 0.00416416535153985, 0.000433389563113451, -0.01070139929652214, -0.015336362645030022, -0.019086161628365517, -0.02052568830549717, -0.021014614030718803, -0.021669382229447365, -0.031200258061289787, -0.04889028146862984, -0.06035182252526283]",-0.06099938973784447,0,30,"[37559 37660 37354 44713 34090 35536 37708 37414 37346 42426 42431 37308
 34110 37255 37752 37485 31748 37723 37878 37247 44698 42415 37596 44710
 37234 39886 35786 37819 31779 35470]","[0.   0.05 0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5  0.55 0.6  0.65
 0.7  0.75 0.8  0.85 0.9  0.95 1.  ]","[-0.24868172  0.99970591  0.80530399  0.80530399  0.62685633  0.51234323
  0.14997906  0.09404323 -0.00441828 -0.04028511 -0.08028081 -0.04221092
 -0.04587662 -0.06484541 -0.0578506  -0.06221962  0.01325459  0.13206533
  0.00328479 -0.002994    0.        ]","[-0.24868172  0.99970591  0.99970591  0.99970591  0.99970591  0.99970591
  0.99970591  0.99970591  0.99970591  0.99970591  0.99970591  0.99970591
  0.99970591  0.99970591  0.99970591  0.99970591  0.99970591  0.99970591
  0.99970591  0.99970591  0.99970591]",0,9613968,16727748,26341716
45,45168,"[40934, 41858, 41648, 44326, 41943, 41856, 41805, 40919, 41718, 41908, 41724, 42397, 44327, 41708, 42180, 41852, 41242, 45048, 40801, 41245, 40783, 42230, 45050, 45043, 42158, 41848, 45065, 45055, 45061, 41892]","[0.16676148772239685, 0.1085965558886528, 0.10457967966794968, 0.10101304203271866, 0.10080219060182571, 0.08287586271762848, 0.07912740856409073, 0.07832789421081543, 0.04674621671438217, 0.045091576874256134, 0.03042173571884632, 0.02866247482597828, 0.02528226561844349, 0.023068400099873543, 0.013681052252650261, 0.009621812030673027, 0.009368965402245522, 0.001056040171533823, -0.0031092814169824123, -0.0038110255263745785, -0.0055520436726510525, -0.008868208155035973, -0.03051159344613552, -0.03165454789996147, -0.039068493992090225, -0.0476679801940918, -0.04771508648991585, -0.07170233130455017, -0.09337977319955826, -0.10486868768930435]",3.8872406482696533,0,30,"[40934 41858 41648 44326 41943 41856 41805 40919 41718 41908 41724 42397
 44327 41708 42180 41852 41242 45048 40801 41245 40783 42230 45050 45043
 42158 41848 45065 45055 45061 41892]","[0.   0.05 0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5  0.55 0.6  0.65
 0.7  0.75 0.8  0.85 0.9  0.95 1.  ]","[-0.98900294 -0.98900294 -0.89264989 -0.88911748 -0.88689494 -0.89033055
 -0.61088538 -0.46255708 -0.37483144 -0.16704512 -0.39470649 -0.39788795
 -0.19543767 -0.1929307  -0.20711374 -0.23649549 -0.1334312  -0.11995339
 -0.05801129 -0.0366962   0.        ]","[-0.98900294 -0.98900294 -0.89264989 -0.88911748 -0.88689494 -0.88689494
 -0.61088538 -0.46255708 -0.37483144 -0.16704512 -0.16704512 -0.16704512
 -0.16704512 -0.16704512 -0.16704512 -0.16704512 -0.1334312  -0.11995339
 -0.05801129 -0.0366962   0.        ]",0,10202395,16044754,26247149
46,45325,"[43430, 43454, 45083, 45087, 43495, 45088, 45162, 43418, 45318, 45312, 43586, 43415, 43515, 43439, 43413, 43440, 43502, 43420, 45298, 45314, 43588, 43436, 43411, 45315, 45296, 45053, 44691, 44697, 43590, 43405]","[0.0924355760216713, 0.09111211448907852, 0.09019523859024048, 0.06399286538362503, 0.04984140768647194, 0.04167523607611656, 0.03588509187102318, 0.03333587571978569, 0.02973846346139908, 0.025152895599603653, 0.01868572272360325, 0.011876827105879784, 0.010803202167153358, 0.009174946695566177, 0.008494595065712929, 0.006773237604647875, 0.002098130527883768, 0.0015007206238806248, -0.00863443873822689, -0.010992944240570068, -0.030304336920380592, -0.04240912199020386, -0.046565037220716476, -0.04967969283461571, -0.060679804533720016, -0.06322281807661057, -0.06588084250688553, -0.06708281487226486, -0.06855753809213638, -0.08964040130376816]",0.13492724299430847,0,30,"[43430 43454 45083 45087 43495 45088 45162 43418 45318 45312 43586 43415
 43515 43439 43413 43440 43502 43420 45298 45314 43588 43436 43411 45315
 45296 45053 44691 44697 43590 43405]","[0.   0.05 0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5  0.55 0.6  0.65
 0.7  0.75 0.8  0.85 0.9  0.95 1.  ]","[ 0.89267734 -1.3843976  -0.00661317  0.43447271  0.39267036  0.4114503
  0.5486829   0.97075704  0.62313452  0.62941685  0.78457347  1.06119087
  1.05987242  1.05388728  0.33561331  0.06266385  0.07656886  0.0825482
  0.09209353  0.14189237  0.        ]","[0.89267734 0.89267734 0.89267734 0.89267734 0.89267734 0.89267734
 0.89267734 0.97075704 0.97075704 0.97075704 0.97075704 1.06119087
 1.06119087 1.06119087 1.06119087 1.06119087 1.06119087 1.06119087
 1.06119087 1.06119087 1.06119087]",0,8561850,13448811,22010661
